dataset_index,mechanism,strength,training_seed,model,strict_auc,full_auc,initial_gap,adapter_sha
16,M06,S4,2026,rf,0.6721650524616627,1.0,0.3278349475383373,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M06,S4,2026,lightgbm,0.6330458030669895,1.0,0.36695419693301046,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M06,S4,3407,lr,0.64976795803067,1.0,0.35023204196933,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M06,S4,3407,rf,0.6752925746569814,1.0,0.32470742534301855,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M06,S4,3407,lightgbm,0.6330458030669895,0.9999999999999999,0.36695419693301035,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M06,S4,7777,lr,0.64976795803067,1.0,0.35023204196933,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M06,S4,7777,rf,0.6590496368038741,1.0,0.3409503631961259,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M06,S4,7777,lightgbm,0.6330458030669895,1.0,0.36695419693301046,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M06,S5,13,lr,0.64976795803067,1.0,0.35023204196933,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M06,S5,13,rf,0.6755195722356739,1.0,0.32448042776432606,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M06,S5,13,lightgbm,0.6330458030669895,0.9998991121872478,0.36685330912025826,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M06,S5,42,lr,0.64976795803067,1.0,0.35023204196933,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M06,S5,42,rf,0.6605629539951574,1.0,0.3394370460048426,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M06,S5,42,lightgbm,0.6330458030669895,1.0,0.36695419693301046,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M06,S5,2026,lr,0.64976795803067,1.0,0.35023204196933,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M06,S5,2026,rf,0.6721650524616627,1.0,0.3278349475383373,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M06,S5,2026,lightgbm,0.6330458030669895,1.0,0.36695419693301046,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M06,S5,3407,lr,0.64976795803067,1.0,0.35023204196933,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M06,S5,3407,rf,0.6752925746569814,0.9999999999999999,0.32470742534301844,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M06,S5,3407,lightgbm,0.6330458030669895,0.9999999999999999,0.36695419693301035,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M06,S5,7777,lr,0.64976795803067,1.0,0.35023204196933,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M06,S5,7777,rf,0.6590496368038741,1.0,0.3409503631961259,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M06,S5,7777,lightgbm,0.6330458030669895,1.0,0.36695419693301046,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S1,13,lr,0.64976795803067,0.6774616626311541,0.027693704600484148,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S1,13,rf,0.6755195722356739,0.6700464083938662,0.005473163841807738,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S1,13,lightgbm,0.6330458030669895,0.6499697336561743,0.016923930589184732,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S1,42,lr,0.64976795803067,0.6929983857949961,0.04323042776432606,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S1,42,rf,0.6605629539951574,0.6720137207425343,0.011450766747376884,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S1,42,lightgbm,0.6330458030669895,0.6524919289749799,0.01944612590799033,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S1,2026,lr,0.64976795803067,0.6749899112187249,0.02522195318805487,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S1,2026,rf,0.6721650524616627,0.67090395480226,0.0012610976594027434,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S1,2026,lightgbm,0.6330458030669895,0.6330458030669895,0.0,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S1,3407,lr,0.64976795803067,0.6649011299435028,0.01513317191283281,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S1,3407,rf,0.6752925746569814,0.6817493946731235,0.006456820016142006,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S1,3407,lightgbm,0.6330458030669895,0.6378631961259079,0.004817393058918373,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S1,7777,lr,0.64976795803067,0.6665657788539143,0.016797820823244325,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S1,7777,rf,0.6590496368038741,0.6475988700564972,0.011450766747376884,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S1,7777,lightgbm,0.6330458030669895,0.6469430992736077,0.01389729620661817,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S2,13,lr,0.64976795803067,0.7139830508474576,0.06421509281678761,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S2,13,rf,0.6755195722356739,0.7078793381759484,0.032359765940274454,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S2,13,lightgbm,0.6330458030669895,0.6965294592413237,0.06348365617433416,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S2,42,lr,0.64976795803067,0.7329499596448749,0.08318200161420486,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S2,42,rf,0.6605629539951574,0.717867231638418,0.057304277643260626,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S2,42,lightgbm,0.6330458030669895,0.6984715496368039,0.06542574656981437,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S2,2026,lr,0.64976795803067,0.7255347054075868,0.0757667473769168,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S2,2026,rf,0.6721650524616627,0.7083081113801453,0.03614305891848257,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S2,2026,lightgbm,0.6330458030669895,0.686087570621469,0.053041767554479424,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S2,3407,lr,0.64976795803067,0.7119652945924132,0.0621973365617432,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S2,3407,rf,0.6752925746569814,0.6961259079903149,0.02083333333333348,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S2,3407,lightgbm,0.6330458030669895,0.7040456012913641,0.07099979822437452,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S2,7777,lr,0.64976795803067,0.6885088781275222,0.03874092009685215,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S2,7777,rf,0.6590496368038741,0.6945621468926554,0.03551251008878131,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S2,7777,lightgbm,0.6330458030669895,0.6839941485068605,0.05094834543987092,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S3,13,lr,0.64976795803067,0.7873789346246974,0.13761097659402743,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S3,13,rf,0.6755195722356739,0.7888922518159807,0.11337267958030672,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S3,13,lightgbm,0.6330458030669895,0.7756255044390638,0.1425797013720742,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S3,42,lr,0.64976795803067,0.7957526230831317,0.14598466505246166,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S3,42,rf,0.6605629539951574,0.7865718321226797,0.12600887812752226,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S3,42,lightgbm,0.6330458030669895,0.7667473769168683,0.1337015738498788,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S3,2026,lr,0.64976795803067,0.7880851493139629,0.1383171912832929,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S3,2026,rf,0.6721650524616627,0.7859160613397902,0.1137510088781275,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S3,2026,lightgbm,0.6330458030669895,0.7591303470540759,0.12608454398708635,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S3,3407,lr,0.64976795803067,0.7902542372881357,0.1404862792574657,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S3,3407,rf,0.6752925746569814,0.7905064568200162,0.11521388216303474,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S3,3407,lightgbm,0.6330458030669895,0.7901533494753833,0.15710754640839375,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S3,7777,lr,0.64976795803067,0.784503631961259,0.13473567393058905,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S3,7777,rf,0.6590496368038741,0.7802158999192899,0.12116626311541578,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S3,7777,lightgbm,0.6330458030669895,0.7725988700564972,0.13955306698950765,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S4,13,lr,0.64976795803067,0.878177966101695,0.22841000807102496,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S4,13,rf,0.6755195722356739,0.8739406779661016,0.1984211057304277,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S4,13,lightgbm,0.6330458030669895,0.8712167070217917,0.23817090395480212,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S4,42,lr,0.64976795803067,0.8590597255851493,0.2092917675544793,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S4,42,rf,0.6605629539951574,0.8684927360774819,0.2079297820823245,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S4,42,lightgbm,0.6330458030669895,0.8463478611783697,0.21330205811138014,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S4,2026,lr,0.64976795803067,0.8415052461662632,0.1917372881355932,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S4,2026,rf,0.6721650524616627,0.8404207021791769,0.16825564971751417,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S4,2026,lightgbm,0.6330458030669895,0.8426150121065376,0.209569209039548,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S4,3407,lr,0.64976795803067,0.8707627118644068,0.2209947538337368,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S4,3407,rf,0.6752925746569814,0.8826674737691688,0.20737489911218732,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S4,3407,lightgbm,0.6330458030669895,0.876361985472155,0.2433161824051655,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S4,7777,lr,0.64976795803067,0.8591606133979015,0.2093926553672315,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S4,7777,rf,0.6590496368038741,0.8552764326069411,0.196226795803067,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S4,7777,lightgbm,0.6330458030669895,0.8380246166263116,0.20497881355932202,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S5,13,lr,0.64976795803067,0.929176755447942,0.279408797417272,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S5,13,rf,0.6755195722356739,0.9136400322841001,0.23812046004842613,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S5,13,lightgbm,0.6330458030669895,0.9177764326069411,0.28473062953995154,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S5,42,lr,0.64976795803067,0.902996368038741,0.25322841000807095,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S5,42,rf,0.6605629539951574,0.9054176755447942,0.24485472154963683,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S5,42,lightgbm,0.6330458030669895,0.9074354317998385,0.274389628732849,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S5,2026,lr,0.64976795803067,0.9004237288135594,0.25065577078288936,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S5,2026,rf,0.6721650524616627,0.9004237288135594,0.22825867635189667,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S5,2026,lightgbm,0.6330458030669895,0.8927562550443907,0.25971045197740117,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S5,3407,lr,0.64976795803067,0.9182304277643261,0.26846246973365606,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S5,3407,rf,0.6752925746569814,0.9342211460855527,0.2589285714285713,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S5,3407,lightgbm,0.6330458030669895,0.9212570621468927,0.2882112590799032,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S5,7777,lr,0.64976795803067,0.9276129943502824,0.27784503631961244,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S5,7777,rf,0.6590496368038741,0.9123789346246973,0.25332929782082325,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M07,S5,7777,lightgbm,0.6330458030669895,0.9058716707021792,0.2728258676351897,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S1,13,lr,0.64976795803067,0.6370056497175142,0.012762308313155835,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S1,13,rf,0.6755195722356739,0.6725181598062954,0.0030014124293785693,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S1,13,lightgbm,0.6330458030669895,0.5911773607748185,0.041868442292171015,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S1,42,lr,0.64976795803067,0.6733252623083132,0.023557304277643243,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S1,42,rf,0.6605629539951574,0.6783444309927361,0.017781476997578705,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S1,42,lightgbm,0.6330458030669895,0.6803369652945924,0.04729116222760288,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S1,2026,lr,0.64976795803067,0.6594531880548828,0.009685230024212843,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S1,2026,rf,0.6721650524616627,0.6461864406779662,0.025978611783696537,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S1,2026,lightgbm,0.6330458030669895,0.6270177562550444,0.006028046811945131,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S1,3407,lr,0.64976795803067,0.6486581920903954,0.0011097659402745652,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S1,3407,rf,0.6752925746569814,0.6257062146892656,0.049586359967715876,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S1,3407,lightgbm,0.6330458030669895,0.5686541565778853,0.06439164648910423,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S1,7777,lr,0.64976795803067,0.6619249394673125,0.012156981436642456,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S1,7777,rf,0.6590496368038741,0.68840799031477,0.029358353510895885,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S1,7777,lightgbm,0.6330458030669895,0.6745359160613398,0.04149011299435024,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S2,13,lr,0.64976795803067,0.6489608555286521,0.0008071025020178757,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S2,13,rf,0.6755195722356739,0.6694410815173527,0.006078490718321228,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S2,13,lightgbm,0.6330458030669895,0.6172820823244551,0.015763720742534404,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S2,42,lr,0.64976795803067,0.6816989507667475,0.03193099273607747,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S2,42,rf,0.6605629539951574,0.6831113801452785,0.022548426150121093,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S2,42,lightgbm,0.6330458030669895,0.6674737691686845,0.03442796610169496,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S2,2026,lr,0.64976795803067,0.6651029055690073,0.015334947538337307,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S2,2026,rf,0.6721650524616627,0.6483555286521389,0.023809523809523836,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S2,2026,lightgbm,0.6330458030669895,0.6317594834543987,0.0012863196125908472,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S2,3407,lr,0.64976795803067,0.6639426957223566,0.014174737691686645,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S2,3407,rf,0.6752925746569814,0.6464891041162227,0.028803470540758713,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S2,3407,lightgbm,0.6330458030669895,0.6018966908797417,0.031149112187247807,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S2,7777,lr,0.64976795803067,0.6728208232445522,0.023052865213882168,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S2,7777,rf,0.6590496368038741,0.66999596448749,0.01094632768361592,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S2,7777,lightgbm,0.6330458030669895,0.6273204196933011,0.005725383373688442,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S3,13,lr,0.64976795803067,0.6591505246166264,0.009382566585956376,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S3,13,rf,0.6755195722356739,0.6910058514931395,0.015486279257465596,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S3,13,lightgbm,0.6330458030669895,0.6167524213075061,0.016293381759483472,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S3,42,lr,0.64976795803067,0.6840193704600483,0.03425141242937835,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S3,42,rf,0.6605629539951574,0.6914850686037126,0.030922114608555207,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S3,42,lightgbm,0.6330458030669895,0.6425544794188862,0.009508676351896672,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S3,2026,lr,0.64976795803067,0.6702481840193704,0.020480225988700362,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S3,2026,rf,0.6721650524616627,0.6482041969330105,0.023960855528652236,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S3,2026,lightgbm,0.6330458030669895,0.6076472962066182,0.025398506860371373,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S3,3407,lr,0.64976795803067,0.6720137207425343,0.022245762711864292,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S3,3407,rf,0.6752925746569814,0.6732243744955608,0.002068200161420619,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S3,3407,lightgbm,0.6330458030669895,0.639729620661824,0.006683817594834496,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S3,7777,lr,0.64976795803067,0.6781174334140436,0.028349475383373623,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S3,7777,rf,0.6590496368038741,0.6889124293785309,0.02986279257465685,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S3,7777,lightgbm,0.6330458030669895,0.6256053268765134,0.007440476190476164,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S4,13,lr,0.64976795803067,0.6641949152542374,0.01442695722356735,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S4,13,rf,0.6755195722356739,0.6891646489104116,0.013645076674737688,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S4,13,lightgbm,0.6330458030669895,0.6242685633575463,0.008777239709443219,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S4,42,lr,0.64976795803067,0.6855326876513317,0.035764729620661684,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S4,42,rf,0.6605629539951574,0.6913337368845844,0.03077078288942703,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S4,42,lightgbm,0.6330458030669895,0.6227804681194513,0.01026533494753823,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S4,2026,lr,0.64976795803067,0.6736783696529459,0.023910411622275918,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S4,2026,rf,0.6721650524616627,0.6798073042776431,0.007642251815980439,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S4,2026,lightgbm,0.6330458030669895,0.6116323648103309,0.021413438256658646,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S4,3407,lr,0.64976795803067,0.675040355125101,0.025272397094430965,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S4,3407,rf,0.6752925746569814,0.6756456820016142,0.0003531073446327859,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S4,3407,lightgbm,0.6330458030669895,0.666338781275222,0.033292978208232404,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S4,7777,lr,0.64976795803067,0.6803874092009685,0.030619451170298517,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S4,7777,rf,0.6590496368038741,0.6941585956416465,0.03510895883777243,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S4,7777,lightgbm,0.6330458030669895,0.6055790960451979,0.02746670702179166,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S5,13,lr,0.64976795803067,0.6676755447941889,0.01790758676351889,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S5,13,rf,0.6755195722356739,0.6963276836158192,0.020808111380145267,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S5,13,lightgbm,0.6330458030669895,0.6411168280871671,0.008071025020177536,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S5,42,lr,0.64976795803067,0.6842211460855528,0.034453188054882844,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S5,42,rf,0.6605629539951574,0.6954701372074253,0.034907183212267934,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S5,42,lightgbm,0.6330458030669895,0.6522397094430993,0.019193906376109737,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
16,M08,S5,2026,lr,0.64976795803067,0.6751412429378532,0.025373284907183158,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
