ds,mech,str,model,seed,strategy,auc,oracle_auc,oracle_regret,n_quarantined,n_kept,legit_retention,leakage_recall
ds_4,M06,S5,lr,42,G2_oracle_remove_all,0.9528,0.9528,0.0,2,12,1.0,1.0
ds_4,M06,S5,catboost,42,G3_fixed_field_budget,0.93,0.93,0.0,2,12,1.0,1.0
ds_4,M06,S5,lr,42,G3_fixed_field_budget,0.9528,0.9528,0.0,2,12,1.0,1.0
ds_4,M06,S5,catboost,42,G5_score_threshold,1.0,0.93,0.06999999999999995,0,14,1.0,0.0
ds_4,M06,S5,lr,42,G5_score_threshold,1.0,0.9528,0.04720000000000002,0,14,1.0,0.0
ds_4,M06,S5,catboost,42,G7_lifecycle_removal,1.0,0.93,0.06999999999999995,0,14,1.0,0.0
ds_4,M06,S5,lr,42,G7_lifecycle_removal,1.0,0.9528,0.04720000000000002,0,14,1.0,0.0
ds_4,M08,S3,catboost,42,G1_no_removal,0.9064632677639503,0.911682055399438,0.005218787635487776,0,13,1.0,0.0
ds_4,M08,S3,lr,42,G1_no_removal,0.925331192292252,0.9237254114813328,0.0016057808109192218,0,13,1.0,0.0
ds_4,M08,S3,catboost,42,G2_oracle_remove_all,0.911682055399438,0.911682055399438,0.0,1,12,1.0,1.0
ds_4,M08,S3,lr,42,G2_oracle_remove_all,0.9237254114813328,0.9237254114813328,0.0,1,12,1.0,1.0
ds_4,M08,S3,catboost,42,G3_fixed_field_budget,0.488358089120835,0.911682055399438,0.423323966278603,2,11,0.8333333333333334,0.0
ds_4,M08,S3,lr,42,G3_fixed_field_budget,0.5684464070654356,0.9237254114813328,0.3552790044158972,2,11,0.8333333333333334,0.0
ds_4,M08,S3,catboost,42,G5_score_threshold,0.9064632677639503,0.911682055399438,0.005218787635487776,0,13,1.0,0.0
ds_4,M08,S3,lr,42,G5_score_threshold,0.925331192292252,0.9237254114813328,0.0016057808109192218,0,13,1.0,0.0
ds_4,M08,S3,catboost,42,G7_lifecycle_removal,0.9064632677639503,0.911682055399438,0.005218787635487776,0,13,1.0,0.0
ds_4,M08,S3,lr,42,G7_lifecycle_removal,0.925331192292252,0.9237254114813328,0.0016057808109192218,0,13,1.0,0.0
ds_4,M08,S5,catboost,42,G1_no_removal,0.900040144520273,0.911682055399438,0.011641910879164996,0,13,1.0,0.0
ds_4,M08,S5,lr,42,G1_no_removal,0.9265355279004416,0.9237254114813328,0.002810116419108777,0,13,1.0,0.0
ds_4,M08,S5,catboost,42,G2_oracle_remove_all,0.911682055399438,0.911682055399438,0.0,1,12,1.0,1.0
ds_4,M08,S5,lr,42,G2_oracle_remove_all,0.9237254114813328,0.9237254114813328,0.0,1,12,1.0,1.0
ds_4,M08,S5,catboost,42,G3_fixed_field_budget,0.5106382978723404,0.911682055399438,0.40104375752709764,2,11,0.8333333333333334,0.0
ds_4,M08,S5,lr,42,G3_fixed_field_budget,0.55800883179446,0.9237254114813328,0.36571657968687277,2,11,0.8333333333333334,0.0
ds_4,M08,S5,catboost,42,G5_score_threshold,0.900040144520273,0.911682055399438,0.011641910879164996,0,13,1.0,0.0
ds_4,M08,S5,lr,42,G5_score_threshold,0.9265355279004416,0.9237254114813328,0.002810116419108777,0,13,1.0,0.0
ds_4,M08,S5,catboost,42,G7_lifecycle_removal,0.900040144520273,0.911682055399438,0.011641910879164996,0,13,1.0,0.0
ds_4,M08,S5,lr,42,G7_lifecycle_removal,0.9265355279004416,0.9237254114813328,0.002810116419108777,0,13,1.0,0.0
ds_4,M11,S3,catboost,42,G1_no_removal,1.0,0.9350961538461539,0.06490384615384615,0,14,1.0,0.0
ds_4,M11,S3,lr,42,G1_no_removal,0.9963942307692307,0.9583333333333333,0.03806089743589747,0,14,1.0,0.0
ds_4,M11,S3,catboost,42,G2_oracle_remove_all,0.9350961538461539,0.9350961538461539,0.0,2,12,1.0,1.0
ds_4,M11,S3,lr,42,G2_oracle_remove_all,0.9583333333333333,0.9583333333333333,0.0,2,12,1.0,1.0
ds_4,M11,S3,catboost,42,G3_fixed_field_budget,0.9350961538461539,0.9350961538461539,0.0,2,12,1.0,1.0
ds_4,M11,S3,lr,42,G3_fixed_field_budget,0.9583333333333333,0.9583333333333333,0.0,2,12,1.0,1.0
ds_4,M11,S3,catboost,42,G5_score_threshold,1.0,0.9350961538461539,0.06490384615384615,0,14,1.0,0.0
ds_4,M11,S3,lr,42,G5_score_threshold,0.9963942307692307,0.9583333333333333,0.03806089743589747,0,14,1.0,0.0
ds_4,M11,S3,catboost,42,G7_lifecycle_removal,1.0,0.9350961538461539,0.06490384615384615,0,14,1.0,0.0
ds_4,M11,S3,lr,42,G7_lifecycle_removal,0.9963942307692307,0.9583333333333333,0.03806089743589747,0,14,1.0,0.0
ds_4,M11,S5,catboost,42,G1_no_removal,1.0,0.9350961538461539,0.06490384615384615,0,14,1.0,0.0
ds_4,M11,S5,lr,42,G1_no_removal,1.0,0.9583333333333333,0.04166666666666674,0,14,1.0,0.0
ds_4,M11,S5,catboost,42,G2_oracle_remove_all,0.9350961538461539,0.9350961538461539,0.0,2,12,1.0,1.0
ds_4,M11,S5,lr,42,G2_oracle_remove_all,0.9583333333333333,0.9583333333333333,0.0,2,12,1.0,1.0
ds_4,M11,S5,catboost,42,G3_fixed_field_budget,0.9350961538461539,0.9350961538461539,0.0,2,12,1.0,1.0
ds_4,M11,S5,lr,42,G3_fixed_field_budget,0.9583333333333333,0.9583333333333333,0.0,2,12,1.0,1.0
ds_4,M11,S5,catboost,42,G5_score_threshold,1.0,0.9350961538461539,0.06490384615384615,0,14,1.0,0.0
ds_4,M11,S5,lr,42,G5_score_threshold,1.0,0.9583333333333333,0.04166666666666674,0,14,1.0,0.0
ds_4,M11,S5,catboost,42,G7_lifecycle_removal,1.0,0.9350961538461539,0.06490384615384615,0,14,1.0,0.0
ds_4,M11,S5,lr,42,G7_lifecycle_removal,1.0,0.9583333333333333,0.04166666666666674,0,14,1.0,0.0
