model,ds,mech,str,seed,clean,full,infl,note
ModernNCA,ds_4,M03,S1,42,0.792236056281,0.7681445490434256,-0.024091507237574472,NCA(6d)+kNN
ModernNCA,ds_4,M03,S1,2026,0.792236056281,0.7681445490434256,-0.024091507237574472,NCA(6d)+kNN
ModernNCA,ds_4,M03,S3,13,0.792236056281,1.0,0.20776394371899998,NCA(6d)+kNN
ModernNCA,ds_4,M03,S3,42,0.792236056281,1.0,0.20776394371899998,NCA(6d)+kNN
ModernNCA,ds_4,M03,S3,2026,0.792236056281,1.0,0.20776394371899998,NCA(6d)+kNN
ModernNCA,ds_4,M03,S5,13,0.792236056281,1.0,0.20776394371899998,NCA(6d)+kNN
ModernNCA,ds_4,M03,S5,42,0.792236056281,1.0,0.20776394371899998,NCA(6d)+kNN
ModernNCA,ds_4,M03,S5,2026,0.792236056281,1.0,0.20776394371899998,NCA(6d)+kNN
ModernNCA,ds_4,M04,S1,13,0.792236056281,0.7795829537402572,-0.012653102540742811,NCA(6d)+kNN
ModernNCA,ds_4,M04,S1,42,0.792236056281,0.7795829537402572,-0.012653102540742811,NCA(6d)+kNN
ModernNCA,ds_4,M04,S1,2026,0.792236056281,0.7795829537402572,-0.012653102540742811,NCA(6d)+kNN
ModernNCA,ds_4,M04,S3,13,0.792236056281,0.7768498835914566,-0.015386172689543454,NCA(6d)+kNN
ModernNCA,ds_4,M04,S3,42,0.792236056281,0.7768498835914566,-0.015386172689543454,NCA(6d)+kNN
ModernNCA,ds_4,M04,S3,2026,0.792236056281,0.7768498835914566,-0.015386172689543454,NCA(6d)+kNN
ModernNCA,ds_4,M04,S5,13,0.792236056281,0.7730539528292337,-0.019182103451766297,NCA(6d)+kNN
ModernNCA,ds_4,M04,S5,42,0.792236056281,0.7730539528292337,-0.019182103451766297,NCA(6d)+kNN
ModernNCA,ds_4,M04,S5,2026,0.792236056281,0.7730539528292337,-0.019182103451766297,NCA(6d)+kNN
ModernNCA,ds_4,M06,S1,13,0.8506850685068506,0.8586358635863587,0.007950795079508133,NCA(7d)+kNN
ModernNCA,ds_4,M06,S1,42,0.8506850685068506,0.8586358635863587,0.007950795079508133,NCA(7d)+kNN
ModernNCA,ds_4,M06,S1,2026,0.8506850685068506,0.8586358635863587,0.007950795079508133,NCA(7d)+kNN
ModernNCA,ds_4,M06,S3,13,0.8506850685068506,1.0,0.14931493149314945,NCA(7d)+kNN
ModernNCA,ds_4,M06,S3,42,0.8506850685068506,1.0,0.14931493149314945,NCA(7d)+kNN
ModernNCA,ds_4,M06,S3,2026,0.8506850685068506,1.0,0.14931493149314945,NCA(7d)+kNN
ModernNCA,ds_4,M06,S5,13,0.8506850685068506,1.0,0.14931493149314945,NCA(7d)+kNN
ModernNCA,ds_4,M06,S5,42,0.8506850685068506,1.0,0.14931493149314945,NCA(7d)+kNN
ModernNCA,ds_4,M06,S5,2026,0.8506850685068506,1.0,0.14931493149314945,NCA(7d)+kNN
ModernNCA,ds_4,M07,S1,13,0.831630608974359,0.9333934294871795,0.10176282051282048,NCA(7d)+kNN
ModernNCA,ds_4,M07,S1,42,0.831630608974359,0.9333934294871795,0.10176282051282048,NCA(7d)+kNN
ModernNCA,ds_4,M07,S1,2026,0.831630608974359,0.9333934294871795,0.10176282051282048,NCA(7d)+kNN
ModernNCA,ds_4,M07,S3,13,0.831630608974359,0.9333934294871795,0.10176282051282048,NCA(7d)+kNN
ModernNCA,ds_4,M07,S3,42,0.831630608974359,0.9333934294871795,0.10176282051282048,NCA(7d)+kNN
ModernNCA,ds_4,M07,S3,2026,0.831630608974359,0.9333934294871795,0.10176282051282048,NCA(7d)+kNN
ModernNCA,ds_4,M07,S5,13,0.831630608974359,0.9333934294871795,0.10176282051282048,NCA(7d)+kNN
ModernNCA,ds_4,M07,S5,42,0.831630608974359,0.9333934294871795,0.10176282051282048,NCA(7d)+kNN
ModernNCA,ds_4,M07,S5,2026,0.831630608974359,0.9333934294871795,0.10176282051282048,NCA(7d)+kNN
ModernNCA,ds_4,M08,S1,13,0.8319243156199678,0.8320752818035426,0.00015096618357479663,NCA(6d)+kNN
ModernNCA,ds_4,M08,S1,42,0.8319243156199678,0.8320752818035426,0.00015096618357479663,NCA(6d)+kNN
ModernNCA,ds_4,M08,S1,2026,0.8319243156199678,0.8320752818035426,0.00015096618357479663,NCA(6d)+kNN
ModernNCA,ds_4,M08,S3,13,0.8319243156199678,0.8227657004830918,-0.009158615136875992,NCA(6d)+kNN
ModernNCA,ds_4,M08,S3,42,0.8319243156199678,0.8227657004830918,-0.009158615136875992,NCA(6d)+kNN
ModernNCA,ds_4,M08,S3,2026,0.8319243156199678,0.8227657004830918,-0.009158615136875992,NCA(6d)+kNN
ModernNCA,ds_4,M08,S5,13,0.8319243156199678,0.8263385668276972,-0.005585748792270584,NCA(6d)+kNN
ModernNCA,ds_4,M08,S5,42,0.8319243156199678,0.8263385668276972,-0.005585748792270584,NCA(6d)+kNN
ModernNCA,ds_4,M08,S5,2026,0.8319243156199678,0.8263385668276972,-0.005585748792270584,NCA(6d)+kNN
ModernNCA,ds_4,M11,S1,13,0.8260651629072682,0.8590977443609024,0.03303258145363419,NCA(7d)+kNN
ModernNCA,ds_4,M11,S1,42,0.8260651629072682,0.8590977443609024,0.03303258145363419,NCA(7d)+kNN
ModernNCA,ds_4,M11,S1,2026,0.8260651629072682,0.8590977443609024,0.03303258145363419,NCA(7d)+kNN
ModernNCA,ds_4,M11,S3,13,0.8260651629072682,0.9092731829573936,0.0832080200501254,NCA(7d)+kNN
ModernNCA,ds_4,M11,S3,42,0.8260651629072682,0.9092731829573936,0.0832080200501254,NCA(7d)+kNN
ModernNCA,ds_4,M11,S3,2026,0.8260651629072682,0.9092731829573936,0.0832080200501254,NCA(7d)+kNN
ModernNCA,ds_4,M11,S5,13,0.8260651629072682,1.0,0.17393483709273183,NCA(7d)+kNN
ModernNCA,ds_4,M11,S5,42,0.8260651629072682,1.0,0.17393483709273183,NCA(7d)+kNN
ModernNCA,ds_4,M11,S5,2026,0.8260651629072682,1.0,0.17393483709273183,NCA(7d)+kNN
ModernNCA,ds_5,M01,S1,13,0.8722826086956522,0.8805354267310789,0.008252818035426657,NCA(6d)+kNN
ModernNCA,ds_5,M01,S1,42,0.8722826086956522,0.8805354267310789,0.008252818035426657,NCA(6d)+kNN
ModernNCA,ds_5,M01,S1,2026,0.8722826086956522,0.8805354267310789,0.008252818035426657,NCA(6d)+kNN
ModernNCA,ds_5,M01,S3,13,0.8722826086956522,1.0,0.12771739130434778,NCA(6d)+kNN
ModernNCA,ds_5,M01,S3,42,0.8722826086956522,1.0,0.12771739130434778,NCA(6d)+kNN
ModernNCA,ds_5,M01,S3,2026,0.8722826086956522,1.0,0.12771739130434778,NCA(6d)+kNN
ModernNCA,ds_5,M01,S5,13,0.8722826086956522,1.0,0.12771739130434778,NCA(6d)+kNN
ModernNCA,ds_5,M01,S5,42,0.8722826086956522,1.0,0.12771739130434778,NCA(6d)+kNN
ModernNCA,ds_5,M01,S5,2026,0.8722826086956522,1.0,0.12771739130434778,NCA(6d)+kNN
ModernNCA,ds_5,M03,S1,13,0.8459535256410258,0.8868189102564101,0.04086538461538436,NCA(6d)+kNN
ModernNCA,ds_5,M03,S1,42,0.8459535256410258,0.8868189102564101,0.04086538461538436,NCA(6d)+kNN
ModernNCA,ds_5,M03,S1,2026,0.8459535256410258,0.8868189102564101,0.04086538461538436,NCA(6d)+kNN
ModernNCA,ds_5,M03,S3,13,0.8459535256410258,1.0,0.15404647435897423,NCA(6d)+kNN
ModernNCA,ds_5,M03,S3,42,0.8459535256410258,1.0,0.15404647435897423,NCA(6d)+kNN
ModernNCA,ds_5,M03,S3,2026,0.8459535256410258,1.0,0.15404647435897423,NCA(6d)+kNN
ModernNCA,ds_5,M03,S5,13,0.8459535256410258,1.0,0.15404647435897423,NCA(6d)+kNN
ModernNCA,ds_5,M03,S5,42,0.8459535256410258,1.0,0.15404647435897423,NCA(6d)+kNN
ModernNCA,ds_5,M03,S5,2026,0.8459535256410258,1.0,0.15404647435897423,NCA(6d)+kNN
ModernNCA,ds_5,M04,S1,13,0.8459535256410258,0.8393429487179487,-0.006610576923077094,NCA(6d)+kNN
ModernNCA,ds_5,M04,S1,42,0.8459535256410258,0.8393429487179487,-0.006610576923077094,NCA(6d)+kNN
ModernNCA,ds_5,M04,S1,2026,0.8459535256410258,0.8393429487179487,-0.006610576923077094,NCA(6d)+kNN
ModernNCA,ds_5,M04,S3,13,0.8459535256410258,0.839042467948718,-0.00691105769230782,NCA(6d)+kNN
ModernNCA,ds_5,M04,S3,42,0.8459535256410258,0.839042467948718,-0.00691105769230782,NCA(6d)+kNN
ModernNCA,ds_5,M04,S3,2026,0.8459535256410258,0.839042467948718,-0.00691105769230782,NCA(6d)+kNN
ModernNCA,ds_5,M04,S5,13,0.8459535256410258,0.8485076121794871,0.002554086538461342,NCA(6d)+kNN
ModernNCA,ds_5,M04,S5,42,0.8459535256410258,0.8485076121794871,0.002554086538461342,NCA(6d)+kNN
ModernNCA,ds_5,M04,S5,2026,0.8459535256410258,0.8485076121794871,0.002554086538461342,NCA(6d)+kNN
ModernNCA,ds_5,M06,S1,13,0.8348513662296067,0.8350015013512161,0.00015013512160944043,NCA(7d)+kNN
ModernNCA,ds_5,M06,S1,42,0.8348513662296067,0.8350015013512161,0.00015013512160944043,NCA(7d)+kNN
ModernNCA,ds_5,M06,S1,2026,0.8348513662296067,0.8350015013512161,0.00015013512160944043,NCA(7d)+kNN
ModernNCA,ds_5,M06,S3,13,0.8348513662296067,1.0,0.16514863377039335,NCA(7d)+kNN
ModernNCA,ds_5,M06,S3,42,0.8348513662296067,1.0,0.16514863377039335,NCA(7d)+kNN
ModernNCA,ds_5,M06,S3,2026,0.8348513662296067,1.0,0.16514863377039335,NCA(7d)+kNN
ModernNCA,ds_5,M06,S5,13,0.8348513662296067,1.0,0.16514863377039335,NCA(7d)+kNN
ModernNCA,ds_5,M06,S5,42,0.8348513662296067,1.0,0.16514863377039335,NCA(7d)+kNN
ModernNCA,ds_5,M06,S5,2026,0.8348513662296067,1.0,0.16514863377039335,NCA(7d)+kNN
ModernNCA,ds_5,M07,S1,13,0.784561403508772,0.9137343358395991,0.12917293233082705,NCA(7d)+kNN
ModernNCA,ds_5,M07,S1,42,0.784561403508772,0.9137343358395991,0.12917293233082705,NCA(7d)+kNN
ModernNCA,ds_5,M07,S1,2026,0.784561403508772,0.9137343358395991,0.12917293233082705,NCA(7d)+kNN
ModernNCA,ds_5,M07,S3,13,0.784561403508772,0.9137343358395991,0.12917293233082705,NCA(7d)+kNN
ModernNCA,ds_5,M07,S3,42,0.784561403508772,0.9137343358395991,0.12917293233082705,NCA(7d)+kNN
ModernNCA,ds_5,M07,S3,2026,0.784561403508772,0.9137343358395991,0.12917293233082705,NCA(7d)+kNN
ModernNCA,ds_5,M07,S5,13,0.784561403508772,0.9137343358395991,0.12917293233082705,NCA(7d)+kNN
ModernNCA,ds_5,M07,S5,42,0.784561403508772,0.9137343358395991,0.12917293233082705,NCA(7d)+kNN
ModernNCA,ds_5,M07,S5,2026,0.784561403508772,0.9137343358395991,0.12917293233082705,NCA(7d)+kNN
ModernNCA,ds_5,M08,S1,13,0.8737999999999999,0.877,0.0032000000000000917,NCA(6d)+kNN
ModernNCA,ds_5,M08,S1,42,0.8737999999999999,0.877,0.0032000000000000917,NCA(6d)+kNN
ModernNCA,ds_5,M08,S1,2026,0.8737999999999999,0.877,0.0032000000000000917,NCA(6d)+kNN
ModernNCA,ds_5,M08,S3,13,0.8737999999999999,0.8751500000000001,0.0013500000000001844,NCA(6d)+kNN
ModernNCA,ds_5,M08,S3,42,0.8737999999999999,0.8751500000000001,0.0013500000000001844,NCA(6d)+kNN
ModernNCA,ds_5,M08,S3,2026,0.8737999999999999,0.8751500000000001,0.0013500000000001844,NCA(6d)+kNN
ModernNCA,ds_5,M08,S5,13,0.8737999999999999,0.8693,-0.0044999999999999485,NCA(6d)+kNN
ModernNCA,ds_5,M08,S5,42,0.8737999999999999,0.8693,-0.0044999999999999485,NCA(6d)+kNN
ModernNCA,ds_5,M08,S5,2026,0.8737999999999999,0.8693,-0.0044999999999999485,NCA(6d)+kNN
ModernNCA,ds_5,M11,S1,13,0.8273327332733272,0.830983098309831,0.0036503650365037332,NCA(7d)+kNN
ModernNCA,ds_5,M11,S1,42,0.8273327332733272,0.830983098309831,0.0036503650365037332,NCA(7d)+kNN
ModernNCA,ds_5,M11,S1,2026,0.8273327332733272,0.830983098309831,0.0036503650365037332,NCA(7d)+kNN
ModernNCA,ds_5,M11,S3,13,0.8273327332733272,0.9336933693369336,0.10636063606360635,NCA(7d)+kNN
ModernNCA,ds_5,M11,S3,42,0.8273327332733272,0.9336933693369336,0.10636063606360635,NCA(7d)+kNN
ModernNCA,ds_5,M11,S3,2026,0.8273327332733272,0.9336933693369336,0.10636063606360635,NCA(7d)+kNN
ModernNCA,ds_5,M11,S5,13,0.8273327332733272,0.9947494749474947,0.16741674167416742,NCA(7d)+kNN
ModernNCA,ds_5,M11,S5,42,0.8273327332733272,0.9947494749474947,0.16741674167416742,NCA(7d)+kNN
ModernNCA,ds_5,M11,S5,2026,0.8273327332733272,0.9947494749474947,0.16741674167416742,NCA(7d)+kNN
TabR,ds_0,M01,S1,13,0.7848784878487849,1.0,0.2151215121512151,TabR(retrieval-kNN-weighted)
TabR,ds_0,M01,S1,42,0.7848784878487849,1.0,0.2151215121512151,TabR(retrieval-kNN-weighted)
TabR,ds_0,M01,S1,2026,0.7848784878487849,1.0,0.2151215121512151,TabR(retrieval-kNN-weighted)
TabR,ds_0,M01,S3,13,0.7848784878487849,1.0,0.2151215121512151,TabR(retrieval-kNN-weighted)
TabR,ds_0,M01,S3,42,0.7848784878487849,1.0,0.2151215121512151,TabR(retrieval-kNN-weighted)
TabR,ds_0,M01,S3,2026,0.7848784878487849,1.0,0.2151215121512151,TabR(retrieval-kNN-weighted)
TabR,ds_0,M01,S5,13,0.7848784878487849,1.0,0.2151215121512151,TabR(retrieval-kNN-weighted)
TabR,ds_0,M01,S5,42,0.7848784878487849,1.0,0.2151215121512151,TabR(retrieval-kNN-weighted)
TabR,ds_0,M01,S5,2026,0.7848784878487849,1.0,0.2151215121512151,TabR(retrieval-kNN-weighted)
TabR,ds_0,M03,S1,13,0.8424236314144571,0.9945559028127835,0.1521322713983264,TabR(retrieval-kNN-weighted)
TabR,ds_0,M03,S1,42,0.8424236314144571,0.9945559028127835,0.1521322713983264,TabR(retrieval-kNN-weighted)
TabR,ds_0,M03,S1,2026,0.8424236314144571,0.9945559028127835,0.1521322713983264,TabR(retrieval-kNN-weighted)
TabR,ds_0,M03,S3,13,0.8424236314144571,1.0,0.15757636858554291,TabR(retrieval-kNN-weighted)
TabR,ds_0,M03,S3,42,0.8424236314144571,1.0,0.15757636858554291,TabR(retrieval-kNN-weighted)
TabR,ds_0,M03,S3,2026,0.8424236314144571,1.0,0.15757636858554291,TabR(retrieval-kNN-weighted)
TabR,ds_0,M03,S5,13,0.8424236314144571,1.0,0.15757636858554291,TabR(retrieval-kNN-weighted)
TabR,ds_0,M03,S5,42,0.8424236314144571,1.0,0.15757636858554291,TabR(retrieval-kNN-weighted)
TabR,ds_0,M03,S5,2026,0.8424236314144571,1.0,0.15757636858554291,TabR(retrieval-kNN-weighted)
TabR,ds_0,M04,S1,13,0.8424236314144571,0.8230668414154653,-0.01935678999899182,TabR(retrieval-kNN-weighted)
TabR,ds_0,M04,S1,42,0.8424236314144571,0.8230668414154653,-0.01935678999899182,TabR(retrieval-kNN-weighted)
TabR,ds_0,M04,S1,2026,0.8424236314144571,0.8230668414154653,-0.01935678999899182,TabR(retrieval-kNN-weighted)
TabR,ds_0,M04,S3,13,0.8424236314144571,0.83859260006049,-0.003831031353967118,TabR(retrieval-kNN-weighted)
TabR,ds_0,M04,S3,42,0.8424236314144571,0.83859260006049,-0.003831031353967118,TabR(retrieval-kNN-weighted)
TabR,ds_0,M04,S3,2026,0.8424236314144571,0.83859260006049,-0.003831031353967118,TabR(retrieval-kNN-weighted)
TabR,ds_0,M04,S5,13,0.8424236314144571,0.8534126424034681,0.010989010989011061,TabR(retrieval-kNN-weighted)
TabR,ds_0,M04,S5,42,0.8424236314144571,0.8534126424034681,0.010989010989011061,TabR(retrieval-kNN-weighted)
TabR,ds_0,M04,S5,2026,0.8424236314144571,0.8534126424034681,0.010989010989011061,TabR(retrieval-kNN-weighted)
TabR,ds_0,M06,S1,13,0.7979727017262144,0.9990967482938579,0.2011240465676435,TabR(retrieval-kNN-weighted)
TabR,ds_0,M06,S1,42,0.7979727017262144,0.9990967482938579,0.2011240465676435,TabR(retrieval-kNN-weighted)
TabR,ds_0,M06,S1,2026,0.7979727017262144,0.9990967482938579,0.2011240465676435,TabR(retrieval-kNN-weighted)
TabR,ds_0,M06,S3,13,0.7979727017262144,1.0,0.20202729827378563,TabR(retrieval-kNN-weighted)
TabR,ds_0,M06,S3,42,0.7979727017262144,1.0,0.20202729827378563,TabR(retrieval-kNN-weighted)
TabR,ds_0,M06,S3,2026,0.7979727017262144,1.0,0.20202729827378563,TabR(retrieval-kNN-weighted)
TabR,ds_0,M06,S5,13,0.7979727017262144,1.0,0.20202729827378563,TabR(retrieval-kNN-weighted)
TabR,ds_0,M06,S5,42,0.7979727017262144,1.0,0.20202729827378563,TabR(retrieval-kNN-weighted)
TabR,ds_0,M06,S5,2026,0.7979727017262144,1.0,0.20202729827378563,TabR(retrieval-kNN-weighted)
TabR,ds_0,M07,S1,13,0.8238383838383838,0.9726767676767676,0.14883838383838377,TabR(retrieval-kNN-weighted)
TabR,ds_0,M07,S1,42,0.8238383838383838,0.9726767676767676,0.14883838383838377,TabR(retrieval-kNN-weighted)
TabR,ds_0,M07,S1,2026,0.8238383838383838,0.9726767676767676,0.14883838383838377,TabR(retrieval-kNN-weighted)
TabR,ds_0,M07,S3,13,0.8238383838383838,0.9726767676767676,0.14883838383838377,TabR(retrieval-kNN-weighted)
TabR,ds_0,M07,S3,42,0.8238383838383838,0.9726767676767676,0.14883838383838377,TabR(retrieval-kNN-weighted)
TabR,ds_0,M07,S3,2026,0.8238383838383838,0.9726767676767676,0.14883838383838377,TabR(retrieval-kNN-weighted)
TabR,ds_0,M07,S5,13,0.8238383838383838,0.9726767676767676,0.14883838383838377,TabR(retrieval-kNN-weighted)
TabR,ds_0,M07,S5,42,0.8238383838383838,0.9726767676767676,0.14883838383838377,TabR(retrieval-kNN-weighted)
TabR,ds_0,M07,S5,2026,0.8238383838383838,0.9726767676767676,0.14883838383838377,TabR(retrieval-kNN-weighted)
TabR,ds_0,M08,S1,13,0.8366836683668367,0.8237823782378239,-0.012901290129012866,TabR(retrieval-kNN-weighted)
TabR,ds_0,M08,S1,42,0.8366836683668367,0.8237823782378239,-0.012901290129012866,TabR(retrieval-kNN-weighted)
TabR,ds_0,M08,S1,2026,0.8366836683668367,0.8237823782378239,-0.012901290129012866,TabR(retrieval-kNN-weighted)
TabR,ds_0,M08,S3,13,0.8366836683668367,0.8289828982898291,-0.007700770077007646,TabR(retrieval-kNN-weighted)
TabR,ds_0,M08,S3,42,0.8366836683668367,0.8289828982898291,-0.007700770077007646,TabR(retrieval-kNN-weighted)
TabR,ds_0,M08,S3,2026,0.8366836683668367,0.8289828982898291,-0.007700770077007646,TabR(retrieval-kNN-weighted)
TabR,ds_0,M08,S5,13,0.8366836683668367,0.8274827482748275,-0.009200920092009235,TabR(retrieval-kNN-weighted)
TabR,ds_0,M08,S5,42,0.8366836683668367,0.8274827482748275,-0.009200920092009235,TabR(retrieval-kNN-weighted)
TabR,ds_0,M08,S5,2026,0.8366836683668367,0.8274827482748275,-0.009200920092009235,TabR(retrieval-kNN-weighted)
TabR,ds_0,M11,S1,13,0.816060606060606,0.8909090909090909,0.07484848484848483,TabR(retrieval-kNN-weighted)
TabR,ds_0,M11,S1,42,0.816060606060606,0.8909090909090909,0.07484848484848483,TabR(retrieval-kNN-weighted)
TabR,ds_0,M11,S1,2026,0.816060606060606,0.8909090909090909,0.07484848484848483,TabR(retrieval-kNN-weighted)
TabR,ds_0,M11,S3,13,0.816060606060606,0.9996969696969698,0.1836363636363637,TabR(retrieval-kNN-weighted)
TabR,ds_0,M11,S3,42,0.816060606060606,0.9996969696969698,0.1836363636363637,TabR(retrieval-kNN-weighted)
TabR,ds_0,M11,S3,2026,0.816060606060606,0.9996969696969698,0.1836363636363637,TabR(retrieval-kNN-weighted)
TabR,ds_0,M11,S5,13,0.816060606060606,1.0,0.18393939393939396,TabR(retrieval-kNN-weighted)
TabR,ds_0,M11,S5,42,0.816060606060606,1.0,0.18393939393939396,TabR(retrieval-kNN-weighted)
TabR,ds_0,M11,S5,2026,0.816060606060606,1.0,0.18393939393939396,TabR(retrieval-kNN-weighted)
TabR,ds_1,M01,S1,13,0.8184883252818035,1.0,0.18151167471819651,TabR(retrieval-kNN-weighted)
TabR,ds_1,M01,S1,42,0.8184883252818035,1.0,0.18151167471819651,TabR(retrieval-kNN-weighted)
TabR,ds_1,M01,S1,2026,0.8184883252818035,1.0,0.18151167471819651,TabR(retrieval-kNN-weighted)
TabR,ds_1,M01,S3,13,0.8184883252818035,1.0,0.18151167471819651,TabR(retrieval-kNN-weighted)
TabR,ds_1,M01,S3,42,0.8184883252818035,1.0,0.18151167471819651,TabR(retrieval-kNN-weighted)
TabR,ds_1,M01,S3,2026,0.8184883252818035,1.0,0.18151167471819651,TabR(retrieval-kNN-weighted)
TabR,ds_1,M01,S5,13,0.8184883252818035,1.0,0.18151167471819651,TabR(retrieval-kNN-weighted)
TabR,ds_1,M01,S5,42,0.8184883252818035,1.0,0.18151167471819651,TabR(retrieval-kNN-weighted)
TabR,ds_1,M01,S5,2026,0.8184883252818035,1.0,0.18151167471819651,TabR(retrieval-kNN-weighted)
TabR,ds_1,M03,S1,13,0.8541416566626651,0.9404761904761905,0.0863345338135254,TabR(retrieval-kNN-weighted)
TabR,ds_1,M03,S1,42,0.8541416566626651,0.9404761904761905,0.0863345338135254,TabR(retrieval-kNN-weighted)
TabR,ds_1,M03,S1,2026,0.8541416566626651,0.9404761904761905,0.0863345338135254,TabR(retrieval-kNN-weighted)
TabR,ds_1,M03,S3,13,0.8541416566626651,0.9996998799519808,0.14555822328931578,TabR(retrieval-kNN-weighted)
TabR,ds_1,M03,S3,42,0.8541416566626651,0.9996998799519808,0.14555822328931578,TabR(retrieval-kNN-weighted)
TabR,ds_1,M03,S3,2026,0.8541416566626651,0.9996998799519808,0.14555822328931578,TabR(retrieval-kNN-weighted)
TabR,ds_1,M03,S5,13,0.8541416566626651,0.9997999199679872,0.14565826330532217,TabR(retrieval-kNN-weighted)
TabR,ds_1,M03,S5,42,0.8541416566626651,0.9997999199679872,0.14565826330532217,TabR(retrieval-kNN-weighted)
TabR,ds_1,M03,S5,2026,0.8541416566626651,0.9997999199679872,0.14565826330532217,TabR(retrieval-kNN-weighted)
TabR,ds_1,M04,S1,13,0.8541416566626651,0.8611444577831132,0.007002801120448154,TabR(retrieval-kNN-weighted)
TabR,ds_1,M04,S1,42,0.8541416566626651,0.8611444577831132,0.007002801120448154,TabR(retrieval-kNN-weighted)
TabR,ds_1,M04,S1,2026,0.8541416566626651,0.8611444577831132,0.007002801120448154,TabR(retrieval-kNN-weighted)
TabR,ds_1,M04,S3,13,0.8541416566626651,0.8420368147258903,-0.012104841936774746,TabR(retrieval-kNN-weighted)
TabR,ds_1,M04,S3,42,0.8541416566626651,0.8420368147258903,-0.012104841936774746,TabR(retrieval-kNN-weighted)
TabR,ds_1,M04,S3,2026,0.8541416566626651,0.8420368147258903,-0.012104841936774746,TabR(retrieval-kNN-weighted)
TabR,ds_1,M04,S5,13,0.8541416566626651,0.8539415766306523,-0.0002000800320127727,TabR(retrieval-kNN-weighted)
TabR,ds_1,M04,S5,42,0.8541416566626651,0.8539415766306523,-0.0002000800320127727,TabR(retrieval-kNN-weighted)
TabR,ds_1,M04,S5,2026,0.8541416566626651,0.8539415766306523,-0.0002000800320127727,TabR(retrieval-kNN-weighted)
TabR,ds_1,M06,S1,13,0.8691,0.9993,0.13019999999999998,TabR(retrieval-kNN-weighted)
TabR,ds_1,M06,S1,42,0.8691,0.9993,0.13019999999999998,TabR(retrieval-kNN-weighted)
TabR,ds_1,M06,S1,2026,0.8691,0.9993,0.13019999999999998,TabR(retrieval-kNN-weighted)
TabR,ds_1,M06,S3,13,0.8691,1.0,0.13090000000000002,TabR(retrieval-kNN-weighted)
TabR,ds_1,M06,S3,42,0.8691,1.0,0.13090000000000002,TabR(retrieval-kNN-weighted)
TabR,ds_1,M06,S3,2026,0.8691,1.0,0.13090000000000002,TabR(retrieval-kNN-weighted)
TabR,ds_1,M06,S5,13,0.8691,1.0,0.13090000000000002,TabR(retrieval-kNN-weighted)
TabR,ds_1,M06,S5,42,0.8691,1.0,0.13090000000000002,TabR(retrieval-kNN-weighted)
TabR,ds_1,M06,S5,2026,0.8691,1.0,0.13090000000000002,TabR(retrieval-kNN-weighted)
TabR,ds_1,M07,S1,13,0.8528320802005013,0.9642105263157894,0.11137844611528813,TabR(retrieval-kNN-weighted)
TabR,ds_1,M07,S1,42,0.8528320802005013,0.9642105263157894,0.11137844611528813,TabR(retrieval-kNN-weighted)
TabR,ds_1,M07,S1,2026,0.8528320802005013,0.9642105263157894,0.11137844611528813,TabR(retrieval-kNN-weighted)
TabR,ds_1,M07,S3,13,0.8528320802005013,0.9642105263157894,0.11137844611528813,TabR(retrieval-kNN-weighted)
TabR,ds_1,M07,S3,42,0.8528320802005013,0.9642105263157894,0.11137844611528813,TabR(retrieval-kNN-weighted)
TabR,ds_1,M07,S3,2026,0.8528320802005013,0.9642105263157894,0.11137844611528813,TabR(retrieval-kNN-weighted)
TabR,ds_1,M07,S5,13,0.8528320802005013,0.9642105263157894,0.11137844611528813,TabR(retrieval-kNN-weighted)
TabR,ds_1,M07,S5,42,0.8528320802005013,0.9642105263157894,0.11137844611528813,TabR(retrieval-kNN-weighted)
TabR,ds_1,M07,S5,2026,0.8528320802005013,0.9642105263157894,0.11137844611528813,TabR(retrieval-kNN-weighted)
TabR,ds_1,M08,S1,13,0.8243392623856899,0.8192141493317255,-0.0051251130539643475,TabR(retrieval-kNN-weighted)
TabR,ds_1,M08,S1,42,0.8243392623856899,0.8192141493317255,-0.0051251130539643475,TabR(retrieval-kNN-weighted)
TabR,ds_1,M08,S1,2026,0.8243392623856899,0.8192141493317255,-0.0051251130539643475,TabR(retrieval-kNN-weighted)
TabR,ds_1,M08,S3,13,0.8243392623856899,0.8310722540448197,0.006732991659129772,TabR(retrieval-kNN-weighted)
TabR,ds_1,M08,S3,42,0.8243392623856899,0.8310722540448197,0.006732991659129772,TabR(retrieval-kNN-weighted)
TabR,ds_1,M08,S3,2026,0.8243392623856899,0.8310722540448197,0.006732991659129772,TabR(retrieval-kNN-weighted)
TabR,ds_1,M08,S5,13,0.8243392623856899,0.8306702843935283,0.006331022007838416,TabR(retrieval-kNN-weighted)
TabR,ds_1,M08,S5,42,0.8243392623856899,0.8306702843935283,0.006331022007838416,TabR(retrieval-kNN-weighted)
TabR,ds_1,M08,S5,2026,0.8243392623856899,0.8306702843935283,0.006331022007838416,TabR(retrieval-kNN-weighted)
TabR,ds_1,M11,S1,13,0.85595,0.8937,0.03775000000000006,TabR(retrieval-kNN-weighted)
TabR,ds_1,M11,S1,42,0.85595,0.8937,0.03775000000000006,TabR(retrieval-kNN-weighted)
TabR,ds_1,M11,S1,2026,0.85595,0.8937,0.03775000000000006,TabR(retrieval-kNN-weighted)
TabR,ds_1,M11,S3,13,0.85595,0.999,0.14305,TabR(retrieval-kNN-weighted)
