dataset_index,mechanism,strength,seed,split,univariate_auc,pearson,spearman
9,M05,S3,3407,val,0.480855,-0.01695,-0.033104
9,M05,S3,3407,test,0.540246,0.066605,0.068994
9,M05,S3,7777,train,0.514285,0.02383,0.024671
9,M05,S3,7777,val,0.487032,-0.022012,-0.022423
9,M05,S3,7777,test,0.497202,0.000703,-0.004796
9,M05,S4,13,train,0.517984,0.023359,0.031059
9,M05,S4,13,val,0.438333,-0.098535,-0.106628
9,M05,S4,13,test,0.515926,0.033669,0.027302
9,M05,S4,42,train,0.535004,0.061072,0.060454
9,M05,S4,42,val,0.464904,-0.041792,-0.060685
9,M05,S4,42,test,0.531723,0.057947,0.054383
9,M05,S4,2026,train,0.524454,0.044476,0.042233
9,M05,S4,2026,val,0.519399,0.030084,0.033543
9,M05,S4,2026,test,0.544852,0.075035,0.076889
9,M05,S4,3407,train,0.529938,0.036587,0.051706
9,M05,S4,3407,val,0.488682,-0.013663,-0.01957
9,M05,S4,3407,test,0.5427,0.070283,0.0732
9,M05,S4,7777,train,0.521391,0.03291,0.036943
9,M05,S4,7777,val,0.488767,-0.018449,-0.019424
9,M05,S4,7777,test,0.504132,0.013172,0.007084
9,M05,S5,13,train,0.523667,0.031357,0.040874
9,M05,S5,13,val,0.445991,-0.088624,-0.093387
9,M05,S5,13,test,0.520145,0.040473,0.034534
9,M05,S5,42,train,0.538646,0.065134,0.066745
9,M05,S5,42,val,0.468923,-0.036598,-0.053735
9,M05,S5,42,test,0.533187,0.061883,0.056892
9,M05,S5,2026,train,0.528275,0.050106,0.048833
9,M05,S5,2026,val,0.517918,0.029515,0.030983
9,M05,S5,2026,test,0.543905,0.07684,0.075266
9,M05,S5,3407,train,0.53416,0.04311,0.058998
9,M05,S5,3407,val,0.496044,-0.010675,-0.00684
9,M05,S5,3407,test,0.540892,0.072225,0.070101
9,M05,S5,7777,train,0.526715,0.039777,0.046139
9,M05,S5,7777,val,0.491559,-0.015177,-0.014595
9,M05,S5,7777,test,0.507188,0.022382,0.012323
10,M04,S1,13,train,0.505308,0.013893,0.008889
10,M04,S1,13,val,0.524679,0.032445,0.042087
10,M04,S1,13,test,0.468099,-0.061148,-0.054138
10,M04,S1,42,train,0.497135,-0.001003,-0.004797
10,M04,S1,42,val,0.515653,0.048448,0.026694
10,M04,S1,42,test,0.433666,-0.133689,-0.112573
10,M04,S1,2026,train,0.493957,-0.016692,-0.010119
10,M04,S1,2026,val,0.533563,0.068773,0.057236
10,M04,S1,2026,test,0.433811,-0.108396,-0.112328
10,M04,S1,3407,train,0.510245,0.022214,0.017155
10,M04,S1,3407,val,0.436493,-0.085943,-0.108302
10,M04,S1,3407,test,0.469835,-0.033869,-0.051192
10,M04,S1,7777,train,0.505126,0.003404,0.008584
10,M04,S1,7777,val,0.519163,0.024726,0.03268
10,M04,S1,7777,test,0.41399,-0.153318,-0.145965
10,M04,S2,13,train,0.502889,0.008739,0.004838
10,M04,S2,13,val,0.524393,0.027064,0.041598
10,M04,S2,13,test,0.459563,-0.078859,-0.068624
10,M04,S2,42,train,0.49475,-0.005934,-0.008792
10,M04,S2,42,val,0.51508,0.042448,0.025716
10,M04,S2,42,test,0.426505,-0.149249,-0.124727
10,M04,S2,2026,train,0.491695,-0.020975,-0.013907
10,M04,S2,2026,val,0.53041,0.063356,0.05186
10,M04,S2,2026,test,0.419994,-0.124354,-0.135776
10,M04,S2,3407,train,0.50828,0.017276,0.013865
10,M04,S2,3407,val,0.434773,-0.088107,-0.111234
10,M04,S2,3407,test,0.455367,-0.054039,-0.075745
10,M04,S2,7777,train,0.502732,-0.001409,0.004576
10,M04,S2,7777,val,0.518304,0.019358,0.031214
10,M04,S2,7777,test,0.408203,-0.168859,-0.155786
10,M04,S3,13,train,0.500974,0.003695,0.001631
10,M04,S3,13,val,0.52253,0.021488,0.038422
10,M04,S3,13,test,0.450593,-0.094106,-0.083847
10,M04,S3,42,train,0.491877,-0.010629,-0.013602
10,M04,S3,42,val,0.516728,0.036023,0.028526
10,M04,S3,42,test,0.417462,-0.16176,-0.140072
10,M04,S3,2026,train,0.489565,-0.024861,-0.017473
10,M04,S3,2026,val,0.528763,0.057181,0.04905
10,M04,S3,2026,test,0.40719,-0.137482,-0.157504
10,M04,S3,3407,train,0.507322,0.012324,0.012262
10,M04,S3,3407,val,0.430976,-0.088793,-0.117708
10,M04,S3,3407,test,0.443215,-0.07204,-0.096369
10,M04,S3,7777,train,0.499967,-0.005986,-5.5e-05
10,M04,S3,7777,val,0.514937,0.014018,0.025472
10,M04,S3,7777,test,0.403791,-0.18097,-0.163274
10,M04,S4,13,train,0.498952,-0.00108,-0.001756
10,M04,S4,13,val,0.519092,0.016046,0.032558
10,M04,S4,13,test,0.442491,-0.10677,-0.097596
10,M04,S4,42,train,0.488137,-0.014955,-0.019865
10,M04,S4,42,val,0.516799,0.02962,0.028648
10,M04,S4,42,test,0.411169,-0.171316,-0.150753
10,M04,S4,2026,train,0.487741,-0.028291,-0.020528
10,M04,S4,2026,val,0.525826,0.050655,0.044041
10,M04,S4,2026,test,0.397569,-0.147837,-0.173832
10,M04,S4,3407,train,0.507694,0.007516,0.012884
10,M04,S4,3407,val,0.432624,-0.088289,-0.114899
10,M04,S4,3407,test,0.431351,-0.087406,-0.116502
10,M04,S4,7777,train,0.497829,-0.010218,-0.003636
10,M04,S4,7777,val,0.513146,0.008976,0.022418
10,M04,S4,7777,test,0.399667,-0.189824,-0.170272
10,M04,S5,13,train,0.49612,-0.005478,-0.006497
10,M04,S5,13,val,0.516083,0.010976,0.027427
10,M04,S5,13,test,0.438151,-0.117025,-0.104962
10,M04,S5,42,train,0.485628,-0.018834,-0.024067
10,M04,S5,42,val,0.516942,0.02357,0.028893
10,M04,S5,42,test,0.405454,-0.178277,-0.160451
10,M04,S5,2026,train,0.486156,-0.031254,-0.023182
10,M04,S5,2026,val,0.523605,0.044141,0.040254
10,M04,S5,2026,test,0.389251,-0.155731,-0.18795
10,M04,S5,3407,train,0.506018,0.002971,0.010077
10,M04,S5,3407,val,0.435991,-0.08694,-0.109157
10,M04,S5,3407,test,0.423177,-0.100098,-0.130374
10,M04,S5,7777,train,0.495666,-0.014041,-0.007257
10,M04,S5,7777,val,0.510352,0.004397,0.017653
10,M04,S5,7777,test,0.398076,-0.195884,-0.172973
10,M05,S1,13,train,0.513345,0.02623,0.022346
10,M05,S1,13,val,0.51945,0.038656,0.033168
10,M05,S1,13,test,0.473452,-0.054613,-0.045054
10,M05,S1,42,train,0.505193,0.011515,0.008695
10,M05,S1,42,val,0.523032,0.053675,0.039277
10,M05,S1,42,test,0.437717,-0.127842,-0.105699
10,M05,S1,2026,train,0.498564,-0.00461,-0.002405
10,M05,S1,2026,val,0.528261,0.075272,0.048195
10,M05,S1,2026,test,0.441045,-0.101709,-0.100052
10,M05,S1,3407,train,0.51746,0.033848,0.029237
10,M05,S1,3407,val,0.443083,-0.078051,-0.097062
10,M05,S1,3407,test,0.474248,-0.026867,-0.043704
10,M05,S1,7777,train,0.509634,0.015632,0.016132
10,M05,S1,7777,val,0.524465,0.030842,0.04172
10,M05,S1,7777,test,0.417318,-0.146709,-0.140318
10,M05,S2,13,train,0.518582,0.03189,0.031117
10,M05,S2,13,val,0.513289,0.037401,0.022662
10,M05,S2,13,test,0.467954,-0.066121,-0.054384
10,M05,S2,42,train,0.508313,0.017987,0.01392
10,M05,S2,42,val,0.530984,0.050353,0.052837
10,M05,S2,42,test,0.436777,-0.1377,-0.107295
10,M05,S2,2026,train,0.502419,0.002332,0.00405
10,M05,S2,2026,val,0.522674,0.07271,0.038666
10,M05,S2,2026,test,0.434534,-0.111179,-0.1111
10,M05,S2,3407,train,0.523172,0.039077,0.038803
10,M05,S2,3407,val,0.445161,-0.069667,-0.093519
10,M05,S2,3407,test,0.465639,-0.040255,-0.058312
10,M05,S2,7777,train,0.512771,0.021871,0.021385
10,M05,S2,7777,val,0.522315,0.029898,0.038055
10,M05,S2,7777,test,0.417028,-0.155729,-0.140809
10,M05,S3,13,train,0.522916,0.035811,0.038374
10,M05,S3,13,val,0.509206,0.034765,0.015699
10,M05,S3,13,test,0.463542,-0.075695,-0.061872
10,M05,S3,42,train,0.510492,0.023035,0.01757
10,M05,S3,42,val,0.531127,0.045698,0.053082
10,M05,S3,42,test,0.431785,-0.144821,-0.115765
10,M05,S3,2026,train,0.506059,0.008238,0.010147
10,M05,S3,2026,val,0.515725,0.067201,0.026816
10,M05,S3,2026,test,0.429615,-0.11829,-0.119448
10,M05,S3,3407,train,0.526928,0.042558,0.045093
10,M05,S3,3407,val,0.455119,-0.059924,-0.076538
10,M05,S3,3407,test,0.458695,-0.051989,-0.070097
10,M05,S3,7777,train,0.514546,0.026669,0.024357
10,M05,S3,7777,val,0.521527,0.02798,0.036711
10,M05,S3,7777,test,0.415654,-0.161699,-0.143141
10,M05,S4,13,train,0.525253,0.038308,0.042286
10,M05,S4,13,val,0.506627,0.031844,0.011301
10,M05,S4,13,test,0.461155,-0.083333,-0.065924
10,M05,S4,42,train,0.511293,0.026743,0.018911
10,M05,S4,42,val,0.529694,0.041119,0.050638
10,M05,S4,42,test,0.426794,-0.149433,-0.124236
10,M05,S4,2026,train,0.509444,0.013014,0.015814
10,M05,S4,2026,val,0.512573,0.060841,0.02144
10,M05,S4,2026,test,0.423611,-0.12328,-0.129637
10,M05,S4,3407,train,0.528191,0.04461,0.047208
10,M05,S4,3407,val,0.464575,-0.050828,-0.060412
10,M05,S4,3407,test,0.451244,-0.061799,-0.082742
10,M05,S4,7777,train,0.517716,0.03012,0.029665
10,M05,S4,7777,val,0.520095,0.025878,0.034268
10,M05,S4,7777,test,0.415871,-0.165013,-0.142773
10,M05,S5,13,train,0.527242,0.039806,0.045618
10,M05,S5,13,val,0.505695,0.029156,0.009712
10,M05,S5,13,test,0.459129,-0.089239,-0.069361
10,M05,S5,42,train,0.511722,0.029393,0.01963
10,M05,S5,42,val,0.526972,0.037132,0.045996
10,M05,S5,42,test,0.423683,-0.15198,-0.129515
10,M05,S5,2026,train,0.511714,0.016785,0.019616
10,M05,S5,2026,val,0.510782,0.054832,0.018386
10,M05,S5,2026,test,0.41862,-0.126538,-0.138108
10,M05,S5,3407,train,0.529529,0.045666,0.049447
10,M05,S5,3407,val,0.47421,-0.043092,-0.04398
10,M05,S5,3407,test,0.444083,-0.069728,-0.094896
10,M05,S5,7777,train,0.519457,0.032518,0.032582
10,M05,S5,7777,val,0.518447,0.023944,0.031458
10,M05,S5,7777,test,0.41739,-0.166248,-0.140195
11,M04,S1,13,train,0.533724,0.069037,0.055895
11,M04,S1,13,val,0.465363,-0.05668,-0.059493
11,M04,S1,13,test,0.41824,-0.154353,-0.141609
11,M04,S1,42,train,0.484452,-0.020145,-0.025769
11,M04,S1,42,val,0.510301,0.022107,0.017693
11,M04,S1,42,test,0.491764,-0.011449,-0.014265
11,M04,S1,2026,train,0.477217,-0.043509,-0.037761
11,M04,S1,2026,val,0.446571,-0.110359,-0.091771
11,M04,S1,2026,test,0.456064,-0.064383,-0.076098
11,M04,S1,3407,train,0.49095,-0.015282,-0.015
11,M04,S1,3407,val,0.489699,-0.014842,-0.017693
11,M04,S1,3407,test,0.464845,-0.051687,-0.060888
11,M04,S1,7777,train,0.480204,-0.022995,-0.03281
11,M04,S1,7777,val,0.530552,0.051621,0.052476
11,M04,S1,7777,test,0.476611,-0.042016,-0.040509
11,M04,S2,13,train,0.535173,0.069925,0.058296
11,M04,S2,13,val,0.459877,-0.070092,-0.068916
11,M04,S2,13,test,0.414969,-0.161111,-0.147275
11,M04,S2,42,train,0.487712,-0.016754,-0.020367
11,M04,S2,42,val,0.501722,0.007216,0.002957
11,M04,S2,42,test,0.486598,-0.019773,-0.023212
11,M04,S2,2026,train,0.479076,-0.039759,-0.03468
11,M04,S2,2026,val,0.439685,-0.120857,-0.1036
11,M04,S2,2026,test,0.450783,-0.072791,-0.085244
11,M04,S2,3407,train,0.492461,-0.012222,-0.012495
11,M04,S2,3407,val,0.482463,-0.027503,-0.030123
11,M04,S2,3407,test,0.457269,-0.060281,-0.07401
11,M04,S2,7777,train,0.482732,-0.019637,-0.02862
11,M04,S2,7777,val,0.523898,0.036436,0.041049
11,M04,S2,7777,test,0.475463,-0.050035,-0.042498
11,M04,S3,13,train,0.535688,0.069665,0.05915
11,M04,S3,13,val,0.455851,-0.081676,-0.075833
11,M04,S3,13,test,0.412443,-0.165235,-0.151649
11,M04,S3,42,train,0.490372,-0.013345,-0.015958
11,M04,S3,42,val,0.4918,-0.006772,-0.014084
11,M04,S3,42,test,0.482064,-0.027351,-0.031066
11,M04,S3,2026,train,0.48127,-0.035701,-0.031044
11,M04,S3,2026,val,0.436008,-0.128996,-0.109915
11,M04,S3,2026,test,0.448602,-0.079898,-0.089021
11,M04,S3,3407,train,0.494578,-0.009176,-0.008986
11,M04,S3,3407,val,0.4733,-0.038951,-0.045861
11,M04,S3,3407,test,0.450324,-0.067526,-0.086039
11,M04,S3,7777,train,0.486117,-0.016193,-0.02301
11,M04,S3,7777,val,0.518062,0.021563,0.031025
11,M04,S3,7777,test,0.47489,-0.056953,-0.043492
11,M04,S4,13,train,0.535591,0.068529,0.058988
11,M04,S4,13,val,0.454275,-0.091128,-0.078539
11,M04,S4,13,test,0.413649,-0.166976,-0.149562
11,M04,S4,42,train,0.493165,-0.010084,-0.011329
11,M04,S4,42,val,0.483572,-0.019321,-0.028218
11,M04,S4,42,test,0.479596,-0.034039,-0.03534
11,M04,S4,2026,train,0.483693,-0.031569,-0.027027
11,M04,S4,2026,val,0.430231,-0.134872,-0.119839
11,M04,S4,2026,test,0.446479,-0.085579,-0.092699
11,M04,S4,3407,train,0.496758,-0.006276,-0.005373
11,M04,S4,3407,val,0.46869,-0.048923,-0.05378
11,M04,S4,3407,test,0.446594,-0.073329,-0.092501
11,M04,S4,7777,train,0.490267,-0.012842,-0.016131
11,M04,S4,7777,val,0.509542,0.007698,0.016389
11,M04,S4,7777,test,0.473225,-0.062692,-0.046375
11,M04,S5,13,train,0.535424,0.066811,0.058711
11,M04,S5,13,val,0.452816,-0.098481,-0.081045
11,M04,S5,13,test,0.415198,-0.166787,-0.146878
11,M04,S5,42,train,0.495553,-0.007078,-0.00737
11,M04,S5,42,val,0.476393,-0.030207,-0.040548
11,M04,S5,42,test,0.47489,-0.039806,-0.043492
11,M04,S5,2026,train,0.486834,-0.027552,-0.021821
11,M04,S5,2026,val,0.426495,-0.138793,-0.126254
11,M04,S5,2026,test,0.444355,-0.089878,-0.096378
11,M04,S5,3407,train,0.498019,-0.003606,-0.003284
11,M04,S5,3407,val,0.463496,-0.057376,-0.062701
11,M04,S5,3407,test,0.444355,-0.077774,-0.096378
11,M04,S5,7777,train,0.493464,-0.009709,-0.010833
11,M04,S5,7777,val,0.503006,-0.004758,0.005162
11,M04,S5,7777,test,0.471044,-0.067302,-0.050152
11,M05,S1,13,train,0.531001,0.061762,0.051382
11,M05,S1,13,val,0.469273,-0.050987,-0.052777
11,M05,S1,13,test,0.415543,-0.156808,-0.146281
11,M05,S1,42,train,0.480337,-0.024313,-0.03259
11,M05,S1,42,val,0.51316,0.02653,0.022604
11,M05,S1,42,test,0.487746,-0.0198,-0.021224
11,M05,S1,2026,train,0.476736,-0.046883,-0.038558
11,M05,S1,2026,val,0.452116,-0.102611,-0.082248
11,M05,S1,2026,test,0.453538,-0.070719,-0.080472
11,M05,S1,3407,train,0.489467,-0.019455,-0.017458
11,M05,S1,3407,val,0.490225,-0.010303,-0.01679
11,M05,S1,3407,test,0.457671,-0.059143,-0.073315
11,M05,S1,7777,train,0.477976,-0.027328,-0.036503
11,M05,S1,7777,val,0.531719,0.055452,0.054481
11,M05,S1,7777,test,0.475923,-0.048886,-0.041702
11,M05,S2,13,train,0.529685,0.05422,0.0492
11,M05,S2,13,val,0.473125,-0.057039,-0.046161
11,M05,S2,13,test,0.415772,-0.152089,-0.145884
11,M05,S2,42,train,0.481465,-0.023896,-0.030721
11,M05,S2,42,val,0.503764,0.01572,0.006466
11,M05,S2,42,test,0.48149,-0.03229,-0.03206
11,M05,S2,2026,train,0.478679,-0.044798,-0.035338
11,M05,S2,2026,val,0.449781,-0.10346,-0.086258
11,M05,S2,2026,test,0.450898,-0.077677,-0.085045
11,M05,S2,3407,train,0.48939,-0.019607,-0.017585
11,M05,S2,3407,val,0.485906,-0.01806,-0.024208
11,M05,S2,3407,test,0.455432,-0.067414,-0.077192
11,M05,S2,7777,train,0.479626,-0.026966,-0.033768
11,M05,S2,7777,val,0.529151,0.043137,0.050071
11,M05,S2,7777,test,0.47334,-0.057601,-0.046176
11,M05,S3,13,train,0.527101,0.046357,0.044918
11,M05,S3,13,val,0.478261,-0.060315,-0.03734
11,M05,S3,13,test,0.425128,-0.140722,-0.12968
11,M05,S3,42,train,0.483401,-0.02269,-0.027512
11,M05,S3,42,val,0.498804,0.006059,-0.002055
11,M05,S3,42,test,0.478218,-0.039963,-0.037726
11,M05,S3,2026,train,0.481869,-0.041564,-0.030051
11,M05,S3,2026,val,0.448964,-0.101554,-0.087661
11,M05,S3,2026,test,0.454629,-0.07876,-0.078583
11,M05,S3,3407,train,0.488896,-0.019034,-0.018405
11,M05,S3,3407,val,0.484797,-0.02422,-0.026113
11,M05,S3,3407,test,0.455777,-0.069689,-0.076595
11,M05,S3,7777,train,0.480392,-0.02561,-0.032498
11,M05,S3,7777,val,0.523607,0.031209,0.040548
11,M05,S3,7777,test,0.472594,-0.061228,-0.047468
11,M05,S4,13,train,0.524288,0.039323,0.040255
11,M05,S4,13,val,0.479895,-0.061577,-0.034533
11,M05,S4,13,test,0.431671,-0.129079,-0.118347
11,M05,S4,42,train,0.485852,-0.021243,-0.023449
11,M05,S4,42,val,0.496119,-0.001893,-0.006666
11,M05,S4,42,test,0.476324,-0.044478,-0.041006
11,M05,S4,2026,train,0.485037,-0.038099,-0.024799
11,M05,S4,2026,val,0.449139,-0.098219,-0.087361
11,M05,S4,2026,test,0.453883,-0.077408,-0.079876
11,M05,S4,3407,train,0.487621,-0.018146,-0.020517
11,M05,S4,3407,val,0.479662,-0.028819,-0.034934
11,M05,S4,3407,test,0.455375,-0.069424,-0.077291
11,M05,S4,7777,train,0.484821,-0.02391,-0.025157
11,M05,S4,7777,val,0.51637,0.02077,0.028118
11,M05,S4,7777,test,0.469494,-0.062341,-0.052836
11,M05,S5,13,train,0.521391,0.033424,0.035453
11,M05,S5,13,val,0.478319,-0.061634,-0.03724
11,M05,S5,13,test,0.437984,-0.119109,-0.107412
11,M05,S5,42,train,0.487301,-0.019842,-0.021048
11,M05,S5,42,val,0.491275,-0.008191,-0.014986
11,M05,S5,42,test,0.475923,-0.04719,-0.041702
11,M05,S5,2026,train,0.48751,-0.034871,-0.020702
11,M05,S5,2026,val,0.450306,-0.094373,-0.085356
11,M05,S5,2026,test,0.454973,-0.075378,-0.077987
11,M05,S5,3407,train,0.487733,-0.017197,-0.020332
11,M05,S5,3407,val,0.475693,-0.032157,-0.041751
11,M05,S5,3407,test,0.456982,-0.068338,-0.074507
11,M05,S5,7777,train,0.487823,-0.022235,-0.020182
11,M05,S5,7777,val,0.510709,0.012103,0.018394
11,M05,S5,7777,test,0.468117,-0.062389,-0.055222
12,M04,S1,13,train,0.509132,0.021488,0.01562
12,M04,S1,13,val,0.481775,-0.040131,-0.031318
12,M04,S1,13,test,0.520966,0.034206,0.036283
12,M04,S1,42,train,0.50528,0.016107,0.009032
12,M04,S1,42,val,0.473055,-0.043251,-0.046304
12,M04,S1,42,test,0.44256,-0.08927,-0.099403
12,M04,S1,2026,train,0.515989,0.027277,0.027349
12,M04,S1,2026,val,0.481628,-0.023962,-0.031571
12,M04,S1,2026,test,0.515604,0.044939,0.027003
12,M04,S1,3407,train,0.541923,0.069789,0.071708
12,M04,S1,3407,val,0.515089,0.007042,0.02593
12,M04,S1,3407,test,0.543237,0.111109,0.074824
12,M04,S1,7777,train,0.495802,-0.006746,-0.00718
12,M04,S1,7777,val,0.437537,-0.118659,-0.107342
12,M04,S1,7777,test,0.476618,-0.016249,-0.040463
12,M04,S2,13,train,0.515071,0.034746,0.025779
12,M04,S2,13,val,0.473055,-0.05262,-0.046304
12,M04,S2,13,test,0.514928,0.026102,0.025833
12,M04,S2,42,train,0.514819,0.02995,0.025347
12,M04,S2,42,val,0.464237,-0.05633,-0.061458
12,M04,S2,42,test,0.438357,-0.094904,-0.106676
12,M04,S2,2026,train,0.524775,0.039816,0.042376
12,M04,S2,2026,val,0.471928,-0.035673,-0.048241
12,M04,S2,2026,test,0.509275,0.037297,0.016052
12,M04,S2,3407,train,0.546863,0.078972,0.080157
12,M04,S2,3407,val,0.507349,-0.006714,0.012628
12,M04,S2,3407,test,0.540048,0.101999,0.069306
12,M04,S2,7777,train,0.501951,0.008143,0.003336
12,M04,S2,7777,val,0.429992,-0.129905,-0.120307
12,M04,S2,7777,test,0.470531,-0.023473,-0.050997
12,M04,S3,13,train,0.521242,0.04472,0.036333
12,M04,S3,13,val,0.466245,-0.06352,-0.058007
12,M04,S3,13,test,0.508744,0.017931,0.015132
12,M04,S3,42,train,0.523071,0.04075,0.039463
12,M04,S3,42,val,0.460758,-0.067633,-0.067436
12,M04,S3,42,test,0.436329,-0.09928,-0.110187
12,M04,S3,2026,train,0.531022,0.049393,0.053062
12,M04,S3,2026,val,0.464286,-0.046088,-0.061374
12,M04,S3,2026,test,0.504734,0.029421,0.008193
12,M04,S3,3407,train,0.549621,0.084482,0.084875
12,M04,S3,3407,val,0.499853,-0.019598,-0.000253
12,M04,S3,3407,test,0.536184,0.091952,0.062618
12,M04,S3,7777,train,0.509588,0.020546,0.0164
12,M04,S3,7777,val,0.424407,-0.13855,-0.129904
12,M04,S3,7777,test,0.4657,-0.030133,-0.059357
12,M04,S4,13,train,0.526813,0.051809,0.045863
12,M04,S4,13,val,0.461542,-0.07271,-0.066089
12,M04,S4,13,test,0.501304,0.009995,0.002257
12,M04,S4,42,train,0.529247,0.048627,0.050026
12,M04,S4,42,val,0.455369,-0.077028,-0.076697
12,M04,S4,42,test,0.435072,-0.102456,-0.112361
12,M04,S4,2026,train,0.535489,0.056244,0.060703
12,M04,S4,2026,val,0.458946,-0.055119,-0.070551
12,M04,S4,2026,test,0.500725,0.021593,0.001254
12,M04,S4,3407,train,0.551066,0.087343,0.087346
12,M04,S4,3407,val,0.491819,-0.031225,-0.01406
12,M04,S4,3407,test,0.531546,0.081458,0.054592
12,M04,S4,7777,train,0.515703,0.030234,0.02686
12,M04,S4,7777,val,0.421664,-0.144725,-0.134619
12,M04,S4,7777,test,0.463043,-0.036086,-0.063955
12,M04,S5,13,train,0.530918,0.056755,0.052883
12,M04,S5,13,val,0.456986,-0.080265,-0.073918
12,M04,S5,13,test,0.49599,0.002532,-0.006939
12,M04,S5,42,train,0.533665,0.054215,0.057582
12,M04,S5,42,val,0.450323,-0.08462,-0.085368
12,M04,S5,42,test,0.434879,-0.104572,-0.112695
12,M04,S5,2026,train,0.539082,0.060996,0.066849
12,M04,S5,2026,val,0.454782,-0.06281,-0.077707
12,M04,S5,2026,test,0.496039,0.014052,-0.006855
12,M04,S5,3407,train,0.551418,0.088544,0.087948
12,M04,S5,3407,val,0.485793,-0.041422,-0.024415
12,M04,S5,3407,test,0.529469,0.070971,0.050997
12,M04,S5,7777,train,0.520896,0.037596,0.035741
12,M04,S5,7777,val,0.419459,-0.148787,-0.138408
12,M04,S5,7777,test,0.460048,-0.041276,-0.069139
12,M05,S1,13,train,0.506632,0.016036,0.011344
12,M05,S1,13,val,0.47668,-0.044927,-0.040074
12,M05,S1,13,test,0.527729,0.044296,0.047987
12,M05,S1,42,train,0.501687,0.010791,0.002885
12,M05,S1,42,val,0.469234,-0.048275,-0.052871
12,M05,S1,42,test,0.44913,-0.080238,-0.088033
12,M05,S1,2026,train,0.512813,0.022107,0.021916
12,M05,S1,2026,val,0.482559,-0.028601,-0.029971
12,M05,S1,2026,test,0.521643,0.054453,0.037454
12,M05,S1,3407,train,0.536588,0.064085,0.062582
12,M05,S1,3407,val,0.509749,0.002197,0.016754
12,M05,S1,3407,test,0.545266,0.121012,0.078335
12,M05,S1,7777,train,0.494698,-0.01162,-0.009069
12,M05,S1,7777,val,0.436753,-0.123289,-0.108689
12,M05,S1,7777,test,0.485459,-0.006536,-0.025164
12,M05,S2,13,train,0.511247,0.024024,0.019238
12,M05,S2,13,val,0.46649,-0.061056,-0.057586
12,M05,S2,13,test,0.528261,0.045989,0.048907
12,M05,S2,42,train,0.508396,0.019402,0.01436
12,M05,S2,42,val,0.461836,-0.065059,-0.065584
12,M05,S2,42,test,0.450966,-0.076975,-0.084856
12,M05,S2,2026,train,0.520027,0.029443,0.034256
12,M05,S2,2026,val,0.472124,-0.044259,-0.047904
12,M05,S2,2026,test,0.522802,0.056093,0.03946
12,M05,S2,3407,train,0.536621,0.067266,0.062639
12,M05,S2,3407,val,0.495983,-0.015354,-0.006904
12,M05,S2,3407,test,0.547633,0.121308,0.082431
12,M05,S2,7777,train,0.498835,-0.001192,-0.001992
12,M05,S2,7777,val,0.42818,-0.136929,-0.123422
12,M05,S2,7777,test,0.484831,-0.004344,-0.026251
12,M05,S3,13,train,0.515335,0.029419,0.02623
12,M05,S3,13,val,0.461052,-0.074055,-0.066931
12,M05,S3,13,test,0.528261,0.046963,0.048907
12,M05,S3,42,train,0.512956,0.025547,0.022161
12,M05,S3,42,val,0.45679,-0.078335,-0.074255
12,M05,S3,42,test,0.455556,-0.07287,-0.076914
12,M05,S3,2026,train,0.523319,0.034332,0.039886
12,M05,S3,2026,val,0.466294,-0.057469,-0.057922
12,M05,S3,2026,test,0.525266,0.056959,0.043724
12,M05,S3,3407,train,0.53594,0.067491,0.061473
12,M05,S3,3407,val,0.481873,-0.030574,-0.03115
12,M05,S3,3407,test,0.54942,0.119886,0.085525
12,M05,S3,7777,train,0.503137,0.007239,0.005366
12,M05,S3,7777,val,0.419704,-0.145773,-0.137987
12,M05,S3,7777,test,0.484638,-0.002198,-0.026585
12,M05,S4,13,train,0.51833,0.032879,0.031352
12,M05,S4,13,val,0.456545,-0.083962,-0.074676
12,M05,S4,13,test,0.525556,0.047275,0.044225
12,M05,S4,42,train,0.515516,0.029668,0.02654
12,M05,S4,42,val,0.454782,-0.088203,-0.077707
12,M05,S4,42,test,0.462077,-0.068208,-0.065627
12,M05,S4,2026,train,0.526115,0.037362,0.044669
12,M05,S4,2026,val,0.460415,-0.068099,-0.068025
12,M05,S4,2026,test,0.526473,0.057107,0.045814
12,M05,S4,3407,train,0.535297,0.066241,0.060374
12,M05,S4,3407,val,0.473839,-0.043174,-0.044957
12,M05,S4,3407,test,0.54942,0.117077,0.085525
12,M05,S4,7777,train,0.506698,0.013589,0.011456
12,M05,S4,7777,val,0.414119,-0.150631,-0.147584
12,M05,S4,7777,test,0.486812,-0.000175,-0.022823
12,M05,S5,13,train,0.520566,0.035092,0.035177
12,M05,S5,13,val,0.453949,-0.09126,-0.079138
12,M05,S5,13,test,0.524493,0.047043,0.042386
12,M05,S5,42,train,0.51722,0.032405,0.029454
12,M05,S5,42,val,0.45243,-0.095271,-0.081748
12,M05,S5,42,test,0.465749,-0.063272,-0.059274
12,M05,S5,2026,train,0.526621,0.03919,0.045534
12,M05,S5,2026,val,0.454341,-0.076409,-0.078465
12,M05,S5,2026,test,0.525556,0.056655,0.044225
12,M05,S5,3407,train,0.533703,0.064447,0.057648
12,M05,S5,3407,val,0.464531,-0.053337,-0.060953
12,M05,S5,3407,test,0.551546,0.113293,0.089203
12,M05,S5,7777,train,0.50956,0.018277,0.016353
12,M05,S5,7777,val,0.412796,-0.152648,-0.149857
12,M05,S5,7777,test,0.489082,0.001677,-0.018894
