dataset_index,mechanism,strength,model,seed,paired_harm,evidence_tier
16,M03,S5,tabr,13,0.3252118644067796,SP6_MODEL_EXPANSION
16,M03,S5,tabr,42,0.349727602905569,SP6_MODEL_EXPANSION
16,M03,S5,tabr,2026,0.3347457627118645,SP6_MODEL_EXPANSION
16,M03,S5,tabr,3407,0.3324253430185634,SP6_MODEL_EXPANSION
16,M03,S5,tabr,7777,0.3325262308313155,SP6_MODEL_EXPANSION
16,M04,S1,catboost,13,0.0328137610976592,SP5_FROZEN_CORE
16,M04,S1,catboost,42,-0.0011602098466505,SP5_FROZEN_CORE
16,M04,S1,catboost,2026,0.0004035512510088,SP5_FROZEN_CORE
16,M04,S1,catboost,3407,0.0415405569007264,SP5_FROZEN_CORE
16,M04,S1,catboost,7777,0.019723567393059,SP5_FROZEN_CORE
16,M04,S1,lightgbm,13,0.0152592816787732,SP5_FROZEN_CORE
16,M04,S1,lightgbm,42,-0.0015637610976595,SP5_FROZEN_CORE
16,M04,S1,lightgbm,2026,-0.0076674737691687,SP5_FROZEN_CORE
16,M04,S1,lightgbm,3407,-0.0032788539144471,SP5_FROZEN_CORE
16,M04,S1,lightgbm,7777,0.0134937449556092,SP5_FROZEN_CORE
16,M04,S1,lr,13,0.0011097659402744,SP5_FROZEN_CORE
16,M04,S1,lr,42,-0.0046912832929782,SP5_FROZEN_CORE
16,M04,S1,lr,2026,-0.0019673123486684,SP5_FROZEN_CORE
16,M04,S1,lr,3407,-0.0020682001614207,SP5_FROZEN_CORE
16,M04,S1,lr,7777,0.0004539951573849,SP5_FROZEN_CORE
16,M04,S1,modernnca,13,-0.0327380952380953,SP6_MODEL_EXPANSION
16,M04,S1,modernnca,42,0.0164447134786117,SP6_MODEL_EXPANSION
16,M04,S1,modernnca,2026,-0.0353611783696528,SP6_MODEL_EXPANSION
16,M04,S1,modernnca,3407,0.0145278450363197,SP6_MODEL_EXPANSION
16,M04,S1,modernnca,7777,-0.0531678773204197,SP6_MODEL_EXPANSION
16,M04,S1,rf,13,-0.0209089991928974,SP5_FROZEN_CORE
16,M04,S1,rf,42,-0.0079953591606134,SP5_FROZEN_CORE
16,M04,S1,rf,2026,-0.0149313962873284,SP5_FROZEN_CORE
16,M04,S1,rf,3407,-0.0154358353510896,SP5_FROZEN_CORE
16,M04,S1,rf,7777,0.0042372881355933,SP5_FROZEN_CORE
16,M04,S1,tabm,13,-0.0175040355125101,SP5_FROZEN_CORE
16,M04,S1,tabm,42,-0.0021690879741728,SP5_FROZEN_CORE
16,M04,S1,tabm,2026,-0.0129136400322841,SP5_FROZEN_CORE
16,M04,S1,tabm,3407,0.0087267958030672,SP5_FROZEN_CORE
16,M04,S1,tabm,7777,-0.0040355125100888,SP5_FROZEN_CORE
16,M04,S1,tabr,13,-0.0230024213075059,SP6_MODEL_EXPANSION
16,M04,S1,tabr,42,0.0218422114608555,SP6_MODEL_EXPANSION
16,M04,S1,tabr,2026,-0.0554882970137207,SP6_MODEL_EXPANSION
16,M04,S1,tabr,3407,-0.0766747376916868,SP6_MODEL_EXPANSION
16,M04,S1,tabr,7777,-0.0219935431799839,SP6_MODEL_EXPANSION
16,M04,S2,catboost,13,0.0637610976594026,SP5_FROZEN_CORE
16,M04,S2,catboost,42,-0.0628026634382568,SP5_FROZEN_CORE
16,M04,S2,catboost,2026,0.0125605326876515,SP5_FROZEN_CORE
16,M04,S2,catboost,3407,0.0277693704600483,SP5_FROZEN_CORE
16,M04,S2,catboost,7777,-0.0145278450363196,SP5_FROZEN_CORE
16,M04,S2,lightgbm,13,0.0026735270379336,SP5_FROZEN_CORE
16,M04,S2,lightgbm,42,0.0156628329297819,SP5_FROZEN_CORE
16,M04,S2,lightgbm,2026,0.0004035512510088,SP5_FROZEN_CORE
16,M04,S2,lightgbm,3407,0.0159150524616624,SP5_FROZEN_CORE
16,M04,S2,lightgbm,7777,0.0179328087167069,SP5_FROZEN_CORE
16,M04,S2,lr,13,0.0008575464083937,SP5_FROZEN_CORE
16,M04,S2,lr,42,-0.0035815173527039,SP5_FROZEN_CORE
16,M04,S2,lr,2026,-0.0024717514124295,SP5_FROZEN_CORE
16,M04,S2,lr,3407,-0.0016646489104117,SP5_FROZEN_CORE
16,M04,S2,lr,7777,-1.1102230246251563e-16,SP5_FROZEN_CORE
16,M04,S2,modernnca,13,-0.0087267958030671,SP6_MODEL_EXPANSION
16,M04,S2,modernnca,42,0.0168987086359967,SP6_MODEL_EXPANSION
16,M04,S2,modernnca,2026,-0.0959443099273607,SP6_MODEL_EXPANSION
16,M04,S2,modernnca,3407,0.0150827280064569,SP6_MODEL_EXPANSION
16,M04,S2,modernnca,7777,-0.0471146085552866,SP6_MODEL_EXPANSION
16,M04,S2,rf,13,-0.01659604519774,SP5_FROZEN_CORE
16,M04,S2,rf,42,-0.0181598062953993,SP5_FROZEN_CORE
16,M04,S2,rf,2026,-0.0159907183212267,SP5_FROZEN_CORE
16,M04,S2,rf,3407,-0.0120308716707021,SP5_FROZEN_CORE
16,M04,S2,rf,7777,0.011551654560129,SP5_FROZEN_CORE
16,M04,S2,tabm,13,-0.0127623083131557,SP5_FROZEN_CORE
16,M04,S2,tabm,42,0.0,SP5_FROZEN_CORE
16,M04,S2,tabm,2026,-0.0132667473769169,SP5_FROZEN_CORE
16,M04,S2,tabm,3407,0.0070621468926554,SP5_FROZEN_CORE
16,M04,S2,tabm,7777,-0.0014628732849071,SP5_FROZEN_CORE
16,M04,S2,tabr,13,-0.0224979822437449,SP6_MODEL_EXPANSION
16,M04,S2,tabr,42,0.0085250201775625,SP6_MODEL_EXPANSION
16,M04,S2,tabr,2026,-0.0446428571428572,SP6_MODEL_EXPANSION
16,M04,S2,tabr,3407,-0.0430286521388216,SP6_MODEL_EXPANSION
16,M04,S2,tabr,7777,-0.0144269572235674,SP6_MODEL_EXPANSION
16,M04,S3,catboost,13,0.0362943906376107,SP5_FROZEN_CORE
16,M04,S3,catboost,42,-0.0433313155770783,SP5_FROZEN_CORE
16,M04,S3,catboost,2026,0.022548426150121,SP5_FROZEN_CORE
16,M04,S3,catboost,3407,0.0260542776432607,SP5_FROZEN_CORE
16,M04,S3,catboost,7777,0.0026735270379337,SP5_FROZEN_CORE
16,M04,S3,lightgbm,13,0.0004539951573849,SP5_FROZEN_CORE
16,M04,S3,lightgbm,42,0.0210098870056496,SP5_FROZEN_CORE
16,M04,S3,lightgbm,2026,-0.0005296610169491,SP5_FROZEN_CORE
16,M04,S3,lightgbm,3407,0.01011400322841,SP5_FROZEN_CORE
16,M04,S3,lightgbm,7777,0.0098617836965294,SP5_FROZEN_CORE
16,M04,S3,lr,13,0.0008071025020176,SP5_FROZEN_CORE
16,M04,S3,lr,42,-0.003228410008071,SP5_FROZEN_CORE
16,M04,S3,lr,2026,-0.0015637610976594,SP5_FROZEN_CORE
16,M04,S3,lr,3407,-0.0015133171912833,SP5_FROZEN_CORE
16,M04,S3,lr,7777,-0.0003026634382568,SP5_FROZEN_CORE
16,M04,S3,modernnca,13,-0.0019168684422922,SP6_MODEL_EXPANSION
16,M04,S3,modernnca,42,0.0159402744148506,SP6_MODEL_EXPANSION
16,M04,S3,modernnca,2026,-0.0895883777239707,SP6_MODEL_EXPANSION
16,M04,S3,modernnca,3407,0.0174031476997579,SP6_MODEL_EXPANSION
16,M04,S3,modernnca,7777,-0.0443401937046005,SP6_MODEL_EXPANSION
16,M04,S3,rf,13,-0.0100131154156577,SP5_FROZEN_CORE
16,M04,S3,rf,42,-0.0186642453591606,SP5_FROZEN_CORE
16,M04,S3,rf,2026,-0.0160916061339791,SP5_FROZEN_CORE
16,M04,S3,rf,3407,-0.0290556900726391,SP5_FROZEN_CORE
16,M04,S3,rf,7777,0.008726795803067,SP5_FROZEN_CORE
16,M04,S3,tabm,13,-0.0153853914447134,SP5_FROZEN_CORE
16,M04,S3,tabm,42,-0.0011602098466505,SP5_FROZEN_CORE
16,M04,S3,tabm,2026,-0.0105427764326068,SP5_FROZEN_CORE
16,M04,S3,tabm,3407,0.0025726392251819,SP5_FROZEN_CORE
16,M04,S3,tabm,7777,-0.0093825665859563,SP5_FROZEN_CORE
16,M04,S3,tabr,13,-0.0195217917675545,SP6_MODEL_EXPANSION
16,M04,S3,tabr,42,-0.0150827280064568,SP6_MODEL_EXPANSION
16,M04,S3,tabr,2026,-0.0655266343825665,SP6_MODEL_EXPANSION
16,M04,S3,tabr,3407,-0.0357142857142858,SP6_MODEL_EXPANSION
16,M04,S3,tabr,7777,-0.0120560936238902,SP6_MODEL_EXPANSION
16,M04,S4,catboost,13,0.0350837368845841,SP5_FROZEN_CORE
16,M04,S4,catboost,42,-0.025726392251816,SP5_FROZEN_CORE
16,M04,S4,catboost,2026,0.0008575464083938,SP5_FROZEN_CORE
16,M04,S4,catboost,3407,0.0393210250201775,SP5_FROZEN_CORE
16,M04,S4,catboost,7777,0.0052966101694915,SP5_FROZEN_CORE
16,M04,S4,lightgbm,13,0.0106184422921711,SP5_FROZEN_CORE
16,M04,S4,lightgbm,42,-0.0040102905569007,SP5_FROZEN_CORE
16,M04,S4,lightgbm,2026,-0.0029509685230023,SP5_FROZEN_CORE
16,M04,S4,lightgbm,3407,0.0085502421307506,SP5_FROZEN_CORE
16,M04,S4,lightgbm,7777,-0.0008827683615819,SP5_FROZEN_CORE
16,M04,S4,lr,13,-0.0001008878127523,SP5_FROZEN_CORE
16,M04,S4,lr,42,-0.0015133171912833,SP5_FROZEN_CORE
16,M04,S4,lr,2026,-0.0011097659402744,SP5_FROZEN_CORE
16,M04,S4,lr,3407,-0.0014124293785312,SP5_FROZEN_CORE
16,M04,S4,lr,7777,-0.0003531073446327,SP5_FROZEN_CORE
16,M04,S4,modernnca,13,-0.0015133171912833,SP6_MODEL_EXPANSION
16,M04,S4,modernnca,42,0.0130145278450364,SP6_MODEL_EXPANSION
16,M04,S4,modernnca,2026,-0.0244148506860371,SP6_MODEL_EXPANSION
16,M04,S4,modernnca,3407,0.01932001614205,SP6_MODEL_EXPANSION
16,M04,S4,modernnca,7777,-0.0807102502017756,SP6_MODEL_EXPANSION
16,M04,S4,rf,13,-0.0166212671509281,SP5_FROZEN_CORE
16,M04,S4,rf,42,-0.0076674737691686,SP5_FROZEN_CORE
16,M04,S4,rf,2026,-0.0141242937853108,SP5_FROZEN_CORE
16,M04,S4,rf,3407,-0.0263317191283293,SP5_FROZEN_CORE
16,M04,S4,rf,7777,0.0015637610976593,SP5_FROZEN_CORE
16,M04,S4,tabm,13,-0.0152340597255852,SP5_FROZEN_CORE
16,M04,S4,tabm,42,0.0008071025020176,SP5_FROZEN_CORE
16,M04,S4,tabm,2026,-0.0101392251815981,SP5_FROZEN_CORE
16,M04,S4,tabm,3407,0.0038841807909606,SP5_FROZEN_CORE
16,M04,S4,tabm,7777,-0.0082223567393059,SP5_FROZEN_CORE
16,M04,S4,tabr,13,-0.0180589184826474,SP6_MODEL_EXPANSION
16,M04,S4,tabr,42,-0.0139225181598063,SP6_MODEL_EXPANSION
16,M04,S4,tabr,2026,-0.0312752219531881,SP6_MODEL_EXPANSION
16,M04,S4,tabr,3407,-0.0075161420500403,SP6_MODEL_EXPANSION
16,M04,S4,tabr,7777,-0.0111481033091203,SP6_MODEL_EXPANSION
16,M04,S5,catboost,13,0.0481739305891846,SP5_FROZEN_CORE
16,M04,S5,catboost,42,0.007869249394673,SP5_FROZEN_CORE
16,M04,S5,catboost,2026,0.0096852300242131,SP5_FROZEN_CORE
16,M04,S5,catboost,3407,-0.0100635593220339,SP5_FROZEN_CORE
16,M04,S5,catboost,7777,0.0060532687651332,SP5_FROZEN_CORE
16,M04,S5,lightgbm,13,0.0183615819209038,SP5_FROZEN_CORE
16,M04,S5,lightgbm,42,0.015612389023406,SP5_FROZEN_CORE
16,M04,S5,lightgbm,2026,0.0075918079096045,SP5_FROZEN_CORE
16,M04,S5,lightgbm,3407,-0.0056497175141242,SP5_FROZEN_CORE
16,M04,S5,lightgbm,7777,-0.0021438660209847,SP5_FROZEN_CORE
16,M04,S5,lr,13,-0.0002522195318805,SP5_FROZEN_CORE
16,M04,S5,lr,42,-0.0012610976594027,SP5_FROZEN_CORE
16,M04,S5,lr,2026,0.0004035512510087,SP5_FROZEN_CORE
16,M04,S5,lr,3407,-0.0020177562550444,SP5_FROZEN_CORE
16,M04,S5,lr,7777,-0.0008575464083939,SP5_FROZEN_CORE
16,M04,S5,modernnca,13,-0.0008575464083939,SP6_MODEL_EXPANSION
16,M04,S5,modernnca,42,0.0143765133171912,SP6_MODEL_EXPANSION
16,M04,S5,modernnca,2026,-0.0273910411622275,SP6_MODEL_EXPANSION
16,M04,S5,modernnca,3407,0.0237086359967717,SP6_MODEL_EXPANSION
16,M04,S5,modernnca,7777,-0.0354620661824052,SP6_MODEL_EXPANSION
16,M04,S5,rf,13,-0.0242887409200968,SP5_FROZEN_CORE
16,M04,S5,rf,42,-0.0140738498789345,SP5_FROZEN_CORE
16,M04,S5,rf,2026,-0.0157132768361583,SP5_FROZEN_CORE
16,M04,S5,rf,3407,-0.017453591606134,SP5_FROZEN_CORE
16,M04,S5,rf,7777,-0.0071125907990314,SP5_FROZEN_CORE
16,M04,S5,tabm,13,-0.0154862792574658,SP5_FROZEN_CORE
16,M04,S5,tabm,42,-0.0005548829701371,SP5_FROZEN_CORE
16,M04,S5,tabm,2026,-0.0123587570621469,SP5_FROZEN_CORE
16,M04,S5,tabm,3407,0.005044390637611,SP5_FROZEN_CORE
16,M04,S5,tabm,7777,-0.0025221953188053,SP5_FROZEN_CORE
16,M04,S5,tabr,13,-0.017907586763519,SP6_MODEL_EXPANSION
16,M04,S5,tabr,42,-0.0015637610976594,SP6_MODEL_EXPANSION
16,M04,S5,tabr,2026,-0.0222962066182403,SP6_MODEL_EXPANSION
16,M04,S5,tabr,3407,-0.0037328490718321,SP6_MODEL_EXPANSION
16,M04,S5,tabr,7777,-0.0112994350282485,SP6_MODEL_EXPANSION
16,M05,S1,catboost,13,0.0329146489104115,SP5_FROZEN_CORE
16,M05,S1,catboost,42,-0.0342514124293786,SP5_FROZEN_CORE
16,M05,S1,catboost,2026,0.0067090395480227,SP5_FROZEN_CORE
16,M05,S1,catboost,3407,0.0399767958030669,SP5_FROZEN_CORE
16,M05,S1,catboost,7777,-0.005145278450363,SP5_FROZEN_CORE
16,M05,S1,lightgbm,13,-0.0049939467312348,SP5_FROZEN_CORE
16,M05,S1,lightgbm,42,0.0188660209846648,SP5_FROZEN_CORE
16,M05,S1,lightgbm,2026,-0.0033797417271993,SP5_FROZEN_CORE
16,M05,S1,lightgbm,3407,0.0033040758676351,SP5_FROZEN_CORE
16,M05,S1,lightgbm,7777,0.0180336965294591,SP5_FROZEN_CORE
16,M05,S1,lr,13,0.0013619854721548,SP5_FROZEN_CORE
16,M05,S1,lr,42,-0.0061037126715092,SP5_FROZEN_CORE
16,M05,S1,lr,2026,-0.0030266343825665,SP5_FROZEN_CORE
16,M05,S1,lr,3407,-0.0009584342211461,SP5_FROZEN_CORE
16,M05,S1,lr,7777,0.0013619854721548,SP5_FROZEN_CORE
16,M05,S1,modernnca,13,-0.008272800645682,SP6_MODEL_EXPANSION
16,M05,S1,modernnca,42,0.0206820016142049,SP6_MODEL_EXPANSION
16,M05,S1,modernnca,2026,-0.1069410815173527,SP6_MODEL_EXPANSION
16,M05,S1,modernnca,3407,0.013720742534302,SP6_MODEL_EXPANSION
16,M05,S1,modernnca,7777,-0.0567998385794995,SP6_MODEL_EXPANSION
16,M05,S1,rf,13,-0.0209846650524616,SP5_FROZEN_CORE
16,M05,S1,rf,42,-0.0155367231638418,SP5_FROZEN_CORE
16,M05,S1,rf,2026,-0.0122326472962066,SP5_FROZEN_CORE
16,M05,S1,rf,3407,-0.011955205811138,SP5_FROZEN_CORE
16,M05,S1,rf,7777,0.0204045601291364,SP5_FROZEN_CORE
16,M05,S1,tabm,13,-0.0134685230024212,SP5_FROZEN_CORE
16,M05,S1,tabm,42,-0.0020682001614205,SP5_FROZEN_CORE
16,M05,S1,tabm,2026,-0.0149818401937047,SP5_FROZEN_CORE
16,M05,S1,tabm,3407,0.0023204196933012,SP5_FROZEN_CORE
16,M05,S1,tabm,7777,-0.0107949959644874,SP5_FROZEN_CORE
16,M05,S1,tabr,13,-0.0221448748991122,SP6_MODEL_EXPANSION
16,M05,S1,tabr,42,-0.0112994350282485,SP6_MODEL_EXPANSION
16,M05,S1,tabr,2026,-0.0387409200968523,SP6_MODEL_EXPANSION
16,M05,S1,tabr,3407,-0.0753127522195318,SP6_MODEL_EXPANSION
16,M05,S1,tabr,7777,-0.0223466505246167,SP6_MODEL_EXPANSION
16,M05,S2,catboost,13,0.0357899515738499,SP5_FROZEN_CORE
16,M05,S2,catboost,42,-0.0216404358353512,SP5_FROZEN_CORE
16,M05,S2,catboost,2026,-0.0078692493946729,SP5_FROZEN_CORE
16,M05,S2,catboost,3407,0.0336208635996772,SP5_FROZEN_CORE
16,M05,S2,catboost,7777,0.0191686844229217,SP5_FROZEN_CORE
16,M05,S2,lightgbm,13,-0.0038841807909604,SP5_FROZEN_CORE
16,M05,S2,lightgbm,42,-0.0051452784503631,SP5_FROZEN_CORE
16,M05,S2,lightgbm,2026,0.0001008878127521,SP5_FROZEN_CORE
16,M05,S2,lightgbm,3407,-0.0002269975786926,SP5_FROZEN_CORE
16,M05,S2,lightgbm,7777,0.0090799031476997,SP5_FROZEN_CORE
16,M05,S2,lr,13,0.0009079903147698,SP5_FROZEN_CORE
16,M05,S2,lr,42,-0.0047417271993545,SP5_FROZEN_CORE
16,M05,S2,lr,2026,-0.0035310734463276,SP5_FROZEN_CORE
16,M05,S2,lr,3407,-0.0004035512510089,SP5_FROZEN_CORE
16,M05,S2,lr,7777,0.0007062146892654,SP5_FROZEN_CORE
16,M05,S2,modernnca,13,-0.002269975786925,SP6_MODEL_EXPANSION
16,M05,S2,modernnca,42,0.0187146892655367,SP6_MODEL_EXPANSION
16,M05,S2,modernnca,2026,-0.0387409200968522,SP6_MODEL_EXPANSION
16,M05,S2,modernnca,3407,0.0160916061339789,SP6_MODEL_EXPANSION
16,M05,S2,modernnca,7777,-0.0470641646489105,SP6_MODEL_EXPANSION
16,M05,S2,rf,13,-0.0257011702986279,SP5_FROZEN_CORE
16,M05,S2,rf,42,-0.0169239305891848,SP5_FROZEN_CORE
16,M05,S2,rf,2026,-0.0235068603712672,SP5_FROZEN_CORE
16,M05,S2,rf,3407,-0.0342261904761904,SP5_FROZEN_CORE
16,M05,S2,rf,7777,0.011955205811138,SP5_FROZEN_CORE
16,M05,S2,tabm,13,-0.014275625504439,SP5_FROZEN_CORE
16,M05,S2,tabm,42,-0.0006053268765133,SP5_FROZEN_CORE
16,M05,S2,tabm,2026,-0.012409200968523,SP5_FROZEN_CORE
16,M05,S2,tabm,3407,-0.0042877320419691,SP5_FROZEN_CORE
16,M05,S2,tabm,7777,-0.0107445520581114,SP5_FROZEN_CORE
16,M05,S2,tabr,13,-0.0175544794188864,SP6_MODEL_EXPANSION
16,M05,S2,tabr,42,-0.0049435028248588,SP6_MODEL_EXPANSION
16,M05,S2,tabr,2026,-0.0320318805488296,SP6_MODEL_EXPANSION
16,M05,S2,tabr,3407,-0.070772800645682,SP6_MODEL_EXPANSION
16,M05,S2,tabr,7777,-0.0155367231638418,SP6_MODEL_EXPANSION
16,M05,S3,catboost,13,0.0438105326876511,SP5_FROZEN_CORE
16,M05,S3,catboost,42,-0.0189669087974173,SP5_FROZEN_CORE
16,M05,S3,catboost,2026,0.0057001614205004,SP5_FROZEN_CORE
16,M05,S3,catboost,3407,0.0359412832929781,SP5_FROZEN_CORE
16,M05,S3,catboost,7777,0.0331920903954802,SP5_FROZEN_CORE
16,M05,S3,lightgbm,13,0.0057506053268765,SP5_FROZEN_CORE
16,M05,S3,lightgbm,42,0.011576876513317,SP5_FROZEN_CORE
16,M05,S3,lightgbm,2026,0.0041616222760291,SP5_FROZEN_CORE
16,M05,S3,lightgbm,3407,0.0097104519774011,SP5_FROZEN_CORE
16,M05,S3,lightgbm,7777,0.0138972962066182,SP5_FROZEN_CORE
16,M05,S3,lr,13,0.0011602098466504,SP5_FROZEN_CORE
16,M05,S3,lr,42,-0.0044390637610978,SP5_FROZEN_CORE
16,M05,S3,lr,2026,-0.0026230831315577,SP5_FROZEN_CORE
16,M05,S3,lr,3407,0.000151331719128,SP5_FROZEN_CORE
16,M05,S3,lr,7777,0.0,SP5_FROZEN_CORE
16,M05,S3,modernnca,13,-0.0042372881355932,SP6_MODEL_EXPANSION
16,M05,S3,modernnca,42,0.0191182405165455,SP6_MODEL_EXPANSION
16,M05,S3,modernnca,2026,-0.0370258272800644,SP6_MODEL_EXPANSION
16,M05,S3,modernnca,3407,0.0240112994350284,SP6_MODEL_EXPANSION
16,M05,S3,modernnca,7777,-0.0321327683615819,SP6_MODEL_EXPANSION
16,M05,S3,rf,13,-0.0171257062146892,SP5_FROZEN_CORE
16,M05,S3,rf,42,-0.0158898305084745,SP5_FROZEN_CORE
16,M05,S3,rf,2026,-0.0017150928167878,SP5_FROZEN_CORE
16,M05,S3,rf,3407,-0.0226240920096851,SP5_FROZEN_CORE
16,M05,S3,rf,7777,0.0056497175141243,SP5_FROZEN_CORE
16,M05,S3,tabm,13,-0.0146791767554478,SP5_FROZEN_CORE
16,M05,S3,tabm,42,-0.0002017756255044,SP5_FROZEN_CORE
16,M05,S3,tabm,2026,-0.0102905569007264,SP5_FROZEN_CORE
16,M05,S3,tabm,3407,0.007818805488297,SP5_FROZEN_CORE
16,M05,S3,tabm,7777,-0.0102905569007263,SP5_FROZEN_CORE
16,M05,S3,tabr,13,-0.0126614205004037,SP6_MODEL_EXPANSION
16,M05,S3,tabr,42,-0.0112994350282487,SP6_MODEL_EXPANSION
16,M05,S3,tabr,2026,-0.0312752219531879,SP6_MODEL_EXPANSION
16,M05,S3,tabr,3407,-0.0800544794188861,SP6_MODEL_EXPANSION
16,M05,S3,tabr,7777,-0.0210351089588377,SP6_MODEL_EXPANSION
16,M05,S4,catboost,13,0.0257516142050039,SP5_FROZEN_CORE
16,M05,S4,catboost,42,-0.0041364003228411,SP5_FROZEN_CORE
16,M05,S4,catboost,2026,-0.009281678773204,SP5_FROZEN_CORE
16,M05,S4,catboost,3407,0.0554630750605326,SP5_FROZEN_CORE
16,M05,S4,catboost,7777,0.0039346246973365,SP5_FROZEN_CORE
16,M05,S4,lightgbm,13,0.002799636803874,SP5_FROZEN_CORE
16,M05,S4,lightgbm,42,0.0086006860371267,SP5_FROZEN_CORE
16,M05,S4,lightgbm,2026,-0.0075161420500403,SP5_FROZEN_CORE
16,M05,S4,lightgbm,3407,0.0081466908797417,SP5_FROZEN_CORE
16,M05,S4,lightgbm,7777,-0.0104671105730428,SP5_FROZEN_CORE
16,M05,S4,lr,13,0.0007566585956414,SP5_FROZEN_CORE
16,M05,S4,lr,42,-0.0033797417271993,SP5_FROZEN_CORE
16,M05,S4,lr,2026,-0.002269975786925,SP5_FROZEN_CORE
16,M05,S4,lr,3407,-0.0001008878127523,SP5_FROZEN_CORE
16,M05,S4,lr,7777,5.044390637598539e-05,SP5_FROZEN_CORE
16,M05,S4,modernnca,13,-0.0710754640839387,SP6_MODEL_EXPANSION
16,M05,S4,modernnca,42,-0.0199757869249395,SP6_MODEL_EXPANSION
16,M05,S4,modernnca,2026,-0.0379338175948346,SP6_MODEL_EXPANSION
16,M05,S4,modernnca,3407,0.0271892655367232,SP6_MODEL_EXPANSION
16,M05,S4,modernnca,7777,-0.0275423728813559,SP6_MODEL_EXPANSION
16,M05,S4,rf,13,-0.0152592816787733,SP5_FROZEN_CORE
16,M05,S4,rf,42,-0.0114507667473768,SP5_FROZEN_CORE
16,M05,S4,rf,2026,-0.0256255044390638,SP5_FROZEN_CORE
16,M05,S4,rf,3407,-0.0187399112187247,SP5_FROZEN_CORE
16,M05,S4,rf,7777,0.003278853914447,SP5_FROZEN_CORE
16,M05,S4,tabm,13,-0.0122074253430185,SP5_FROZEN_CORE
16,M05,S4,tabm,42,-0.0003026634382568,SP5_FROZEN_CORE
16,M05,S4,tabm,2026,-0.012459644874899,SP5_FROZEN_CORE
16,M05,S4,tabm,3407,-0.001008878127522,SP5_FROZEN_CORE
16,M05,S4,tabm,7777,0.0025221953188054,SP5_FROZEN_CORE
16,M05,S4,tabr,13,-0.053823648103309,SP6_MODEL_EXPANSION
16,M05,S4,tabr,42,-0.0140738498789347,SP6_MODEL_EXPANSION
16,M05,S4,tabr,2026,-0.0517554479418885,SP6_MODEL_EXPANSION
16,M05,S4,tabr,3407,-0.0072639225181597,SP6_MODEL_EXPANSION
16,M05,S4,tabr,7777,-0.0220944309927362,SP6_MODEL_EXPANSION
16,M05,S5,catboost,13,0.0257516142050039,SP5_FROZEN_CORE
16,M05,S5,catboost,42,-0.0236077481840194,SP5_FROZEN_CORE
16,M05,S5,catboost,2026,0.0062046004842615,SP5_FROZEN_CORE
16,M05,S5,catboost,3407,0.0263064971751411,SP5_FROZEN_CORE
16,M05,S5,catboost,7777,0.0115012106537529,SP5_FROZEN_CORE
16,M05,S5,lightgbm,13,0.0184876916868442,SP5_FROZEN_CORE
16,M05,S5,lightgbm,42,0.0104671105730428,SP5_FROZEN_CORE
16,M05,S5,lightgbm,2026,-0.0080205811138015,SP5_FROZEN_CORE
16,M05,S5,lightgbm,3407,0.0114255447941887,SP5_FROZEN_CORE
16,M05,S5,lightgbm,7777,0.018866020984665,SP5_FROZEN_CORE
16,M05,S5,lr,13,0.000554882970137,SP5_FROZEN_CORE
16,M05,S5,lr,42,-0.0026735270379339,SP5_FROZEN_CORE
16,M05,S5,lr,2026,-0.0014124293785311,SP5_FROZEN_CORE
16,M05,S5,lr,3407,0.000504439063761,SP5_FROZEN_CORE
16,M05,S5,lr,7777,0.0,SP5_FROZEN_CORE
16,M05,S5,modernnca,13,-0.0046408393866022,SP6_MODEL_EXPANSION
16,M05,S5,modernnca,42,0.019774011299435,SP6_MODEL_EXPANSION
16,M05,S5,modernnca,2026,-0.0373284907183211,SP6_MODEL_EXPANSION
16,M05,S5,modernnca,3407,0.0275423728813559,SP6_MODEL_EXPANSION
16,M05,S5,modernnca,7777,-0.0219430992736078,SP6_MODEL_EXPANSION
16,M05,S5,rf,13,-0.0174283696529459,SP5_FROZEN_CORE
16,M05,S5,rf,42,-0.0205306698950767,SP5_FROZEN_CORE
16,M05,S5,rf,2026,-0.0125353107344633,SP5_FROZEN_CORE
16,M05,S5,rf,3407,-0.0074656981436642,SP5_FROZEN_CORE
16,M05,S5,rf,7777,0.0003278853914446,SP5_FROZEN_CORE
16,M05,S5,tabm,13,-0.0146791767554478,SP5_FROZEN_CORE
16,M05,S5,tabm,42,-0.00090799031477,SP5_FROZEN_CORE
16,M05,S5,tabm,2026,-0.0056497175141242,SP5_FROZEN_CORE
16,M05,S5,tabm,3407,0.0067090395480227,SP5_FROZEN_CORE
16,M05,S5,tabm,7777,0.0021186440677967,SP5_FROZEN_CORE
16,M05,S5,tabr,13,-0.0173527037933818,SP6_MODEL_EXPANSION
16,M05,S5,tabr,42,-0.0181598062953995,SP6_MODEL_EXPANSION
16,M05,S5,tabr,2026,-0.0504943502824858,SP6_MODEL_EXPANSION
16,M05,S5,tabr,3407,-0.0093825665859564,SP6_MODEL_EXPANSION
16,M05,S5,tabr,7777,-0.0236581920903955,SP6_MODEL_EXPANSION
16,M06,S1,catboost,13,0.1448748991121871,SP5_FROZEN_CORE
16,M06,S1,catboost,42,0.1455306698950765,SP5_FROZEN_CORE
16,M06,S1,catboost,2026,0.1256053268765135,SP5_FROZEN_CORE
16,M06,S1,catboost,3407,0.1350131154156577,SP5_FROZEN_CORE
