task_variant_id,protocol_version,study_namespace,dataset_namespace,dataset_index,dataset_id,dataset_seed,archetype,base_task_sha256,mechanism,mechanism_family,strength,strength_value,seed,model_ids,expected_model_cells,config_sha256
b414cb0b58999368716b,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M01,simple,S1,0.2,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
5157621fdaf8b810c0d7,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M01,simple,S1,0.2,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
fd16776ac0b5f76f8062,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M01,simple,S1,0.2,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
57c3d0c2962cf7b5c934,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M01,simple,S2,0.4,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
b7a1b6443e9d7f5c1ae4,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M01,simple,S2,0.4,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
16a84911a620de66f79f,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M01,simple,S2,0.4,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
2c3e18b2f62b624695b7,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M01,simple,S3,0.6,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
a4a847f2950fc39a8882,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M01,simple,S3,0.6,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
c81883318ad342268fb9,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M01,simple,S3,0.6,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
5d2f334a527e57e4e19b,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M01,simple,S4,0.8,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
db03da93e14a6a5aeced,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M01,simple,S4,0.8,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
9d46cdf8f4579c751d0b,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M01,simple,S4,0.8,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
73e94d79ff84c487f98c,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M01,simple,S5,1.0,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
62ffee19dfc0b07c3a7f,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M01,simple,S5,1.0,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
69ab8deb217ac0a6d796,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M01,simple,S5,1.0,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
d7cb4e24f5fbccba452d,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M02,simple,S1,0.2,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
a9bdb5c937e22c8505d2,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M02,simple,S1,0.2,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
0dadd569053b12f8a3d1,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M02,simple,S1,0.2,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
51c4c45307f76443a33c,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M02,simple,S2,0.4,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
84916b8aaca8ca607b16,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M02,simple,S2,0.4,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
c1abbc123c4ca497f9b3,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M02,simple,S2,0.4,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
063d1a891a07ca925b30,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M02,simple,S3,0.6,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
636e9876e069b21d972d,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M02,simple,S3,0.6,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
6798912566d932dfaf69,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M02,simple,S3,0.6,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
a3c27fcb28771557badb,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M02,simple,S4,0.8,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
bd812da7dde29de1de33,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M02,simple,S4,0.8,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
a5ea1994b6e9180c3c12,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M02,simple,S4,0.8,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
2a411eab93369dc51408,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M02,simple,S5,1.0,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
3b01fe6534222a319ac5,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M02,simple,S5,1.0,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
0f58824814ff58318d8b,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M02,simple,S5,1.0,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
db17f8bebbef42fb7758,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M06,simple,S1,0.2,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
592851cfade58c58443e,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M06,simple,S1,0.2,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
fe7e17abfd535f50f022,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M06,simple,S1,0.2,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
aebe05ad18f152512acb,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M06,simple,S2,0.4,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
f396cccb45385757a71c,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M06,simple,S2,0.4,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
85c2004c4335baf1068f,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M06,simple,S2,0.4,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
982842171a2ce3dcc33d,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M06,simple,S3,0.6,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
151e3471ecee3e5c9167,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M06,simple,S3,0.6,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
9b77455da2b023fc2c13,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M06,simple,S3,0.6,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
e1f6907172722132351e,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M06,simple,S4,0.8,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
579d11000d11a2edbbac,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M06,simple,S4,0.8,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
c292a9a8b748e31ec30c,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M06,simple,S4,0.8,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
72976fb335b5b27c5b48,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M06,simple,S5,1.0,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
6f7a9e0d883c43f78aaf,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M06,simple,S5,1.0,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
5a2d88c3a54024b9a1ac,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M06,simple,S5,1.0,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
54c6d5395d17185d75a6,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M10,simple,S1,0.2,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
a74a3e92d47dfa6dcbee,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M10,simple,S1,0.2,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
17f0965c98848ee623c2,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M10,simple,S1,0.2,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
2f9f05fe82d52efbc902,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M10,simple,S2,0.4,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
44e3c682489393fe8d19,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M10,simple,S2,0.4,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
84bc7f2c6d3108fdc800,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M10,simple,S2,0.4,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
82bc3080052263422829,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M10,simple,S3,0.6,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
e80d71f37007e74ded4e,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M10,simple,S3,0.6,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
2d32da61af1de8e0c7f3,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M10,simple,S3,0.6,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
f6c15285152c490915f6,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M10,simple,S4,0.8,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
036da687ac90a2eb8a63,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M10,simple,S4,0.8,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
1dcee659d4582526b24c,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M10,simple,S4,0.8,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
99dbbc47d0e094153925,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M10,simple,S5,1.0,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
a8d0c563e4163365b5d5,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M10,simple,S5,1.0,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
436ef208e21455da168f,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M10,simple,S5,1.0,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
a9a4ce7f8f07834e1eba,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M04,structured,S1,0.2,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
c3b219406d4af4274383,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M04,structured,S1,0.2,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
75e107b04634a3ffbc47,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M04,structured,S1,0.2,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
17b5c1d8d9d83c7bfb19,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M04,structured,S2,0.4,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
95d095998b928f47c845,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M04,structured,S2,0.4,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
b53a7caccd287a27ce73,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M04,structured,S2,0.4,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
5c9eda2bfcb5535556ce,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M04,structured,S3,0.6,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
1d962efc4b2e1e0c46a5,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M04,structured,S3,0.6,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
6a6fe529c1c2ba752c99,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M04,structured,S3,0.6,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
97ebf7d231f0964cd4d2,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M04,structured,S4,0.8,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
05f32ec858b111a1717f,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M04,structured,S4,0.8,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
60fcc008849fe6b561b0,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M04,structured,S4,0.8,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
cb903d38ffb514760ec5,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M04,structured,S5,1.0,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
836d2aade24978998b1f,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M04,structured,S5,1.0,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
bb6a277c5d28466d591b,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M04,structured,S5,1.0,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
1c1f7c6985a831a91e08,independent_replication_v1,independent_replication_v1,independent_replication_v1,1020,panel_1020,38338112,linear,dfe085e0930bd4e4ebea0a3f3384b482836c90ee57cc77899f0a0963487eb1d4,M05,structured,S1,0.2,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
